P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
2.29,2.12,20.74,23.07,18.62
1.85,2.75,16.06,23.62,17.87
2.39,1.96,16.47,23.41,17.83
1.89,1.81,16.24,29.41,17.6
1.93,1.62,16.26,29.36,25.46
2.75,1.74,16.21,23.98,23.2
1.93,1.67,16.34,23.34,17.75
1.96,1.71,16.29,24.71,17.77
1.93,1.66,16.79,23.6,18.61
1.91,2.09,16.28,31.57,18.23
1.86,1.7,16.28,23.25,17.99
2.44,1.73,21.78,23.01,17.68
2.05,1.89,16.66,23.97,17.71
1.86,2.12,16.51,22.92,17.88
1.98,1.66,16.52,22.73,17.7
2.99,1.9,16.05,23.21,17.37
2.37,1.91,15.99,28.89,22.36
1.9,1.75,16.02,23.32,17.48
2.4,1.66,16.07,23.5,17.62
1.91,2.42,16.2,23.66,25.04
2.69,1.72,15.83,23.8,17.71
2.1,1.74,15.83,31.1,17.86
1.93,1.89,16.54,23.13,18.26
1.91,1.61,16.52,23.65,17.87
1.86,2.04,16.88,24.75,17.59
2.23,1.65,16.54,26.23,22.11
2.22,1.71,16.28,31.67,24.7
1.91,2.04,16.35,29.78,17.77
2.5,1.76,16.25,28.98,17.94
2.38,1.63,16.7,23.42,18.37
2.58,2.48,17.04,34.09,17.71
1.98,1.66,16.09,23.45,22.11
2.35,1.65,16.26,23.28,22.5
2.47,2.53,16.61,34.31,24.12
1.83,1.66,16.31,23.05,22.48
2.16,1.71,22.55,23.12,17.73
2.78,2.98,16.66,33.98,17.58
2.34,1.67,16.16,30.08,17.88
1.84,1.8,16.2,23.46,24.49
2.17,1.67,16.22,24.54,17.87
2.68,1.6,16.17,23.83,22.12
2.36,1.95,16.41,23.3,17.46
1.86,2.12,22.54,30.36,17.99
1.89,1.91,15.9,23.55,17.67
2.28,2.14,16.03,34.36,18.23
2.0,1.65,16.16,24.07,22.76
1.9,2.16,15.93,29.41,22.87
1.81,1.84,16.2,34.5,22.11
1.98,2.12,16.26,29.12,18.39
1.85,1.69,16.23,23.74,17.77
1.85,1.78,22.54,23.75,17.87
2.47,1.69,21.66,23.18,18.3
1.95,1.73,20.6,24.64,17.69
2.17,2.09,21.0,34.6,17.69
2.55,1.59,16.45,28.58,18.26
1.87,1.68,16.62,33.91,22.93
1.93,2.26,16.56,22.88,22.27
2.26,1.62,16.81,23.51,17.9
1.9,1.72,16.43,23.17,22.15
1.85,2.42,21.17,34.52,22.27
2.65,1.6,16.22,23.38,24.85
2.18,1.62,20.6,34.77,18.2
1.85,2.66,16.31,23.59,17.8
2.99,1.65,16.16,23.13,17.34
2.1,1.58,16.54,23.96,24.69
1.93,2.22,16.27,23.66,18.42
1.88,1.56,16.52,29.2,22.18
1.81,1.67,18.25,23.06,17.17
2.1,2.29,16.36,23.14,17.92
1.91,2.19,15.95,28.68,18.21
1.84,2.36,16.58,23.52,22.7
2.61,1.65,15.84,23.55,18.2
1.89,1.71,16.3,27.8,17.64
2.98,1.61,16.17,23.99,22.43
1.88,1.88,16.5,32.19,17.6
1.84,2.81,22.92,23.27,17.8
1.91,1.62,20.95,34.17,17.66
2.23,1.7,16.11,23.52,25.29
1.9,2.54,17.03,28.1,17.7
2.65,2.1,16.39,23.75,17.7
1.88,1.61,23.22,24.17,22.22
1.89,1.7,21.23,24.13,24.69
2.38,1.65,16.41,29.82,18.86
1.85,1.83,16.46,24.14,17.69
1.98,1.65,23.0,23.25,22.37
1.93,1.65,18.76,24.07,18.38
2.03,2.24,16.2,29.68,17.71
1.91,1.67,16.32,34.42,22.04
1.87,1.57,16.43,23.83,21.93
2.01,2.31,16.48,23.72,22.57
2.01,1.68,16.53,23.61,20.53
2.37,1.65,16.4,23.21,22.34
2.21,1.71,16.2,25.69,17.87
2.84,1.84,16.22,34.32,17.71
1.94,2.1,16.16,28.22,19.88
1.93,1.69,15.9,23.03,17.77
2.12,1.82,16.97,23.17,17.64
1.84,1.68,16.62,23.29,18.42
1.93,2.02,16.43,23.01,17.69
2.0,2.1,15.85,23.68,22.27
1.92,1.67,15.94,23.8,18.44
1.93,1.72,16.59,24.07,17.5
2.34,1.74,16.34,23.27,17.64
1.84,1.72,16.42,23.35,17.7
2.6,1.66,16.48,28.88,24.47
2.06,1.83,16.78,28.91,24.96
2.33,1.86,18.91,24.91,17.71
2.75,1.77,16.39,23.56,18.8
1.86,1.64,16.73,23.24,18.19
1.84,1.73,23.15,24.32,22.62
2.61,1.57,16.91,29.85,22.14
2.18,2.17,17.79,28.53,22.05
2.21,1.67,16.17,23.9,22.15
1.95,1.65,16.62,29.12,22.66
1.84,1.89,16.56,34.67,22.29
2.39,1.58,16.28,25.41,19.81
2.29,1.67,16.47,24.42,17.71
1.81,1.72,16.17,23.31,24.66
2.6,1.67,16.62,28.44,17.68
1.87,1.84,16.82,27.92,18.11
2.4,1.96,16.75,23.18,17.88
2.72,1.64,16.07,23.63,18.17
1.86,1.74,15.97,34.79,17.87
1.84,1.62,16.11,25.16,23.17
1.95,1.65,15.83,23.05,18.06
1.87,2.27,16.01,25.54,18.04
2.52,1.66,22.78,23.45,18.04
2.2,1.71,16.68,24.41,20.01
2.35,1.9,16.37,23.57,18.13
2.1,1.7,17.88,23.78,22.12
1.92,1.7,16.28,24.1,17.9
2.53,1.79,16.12,23.05,20.14
1.87,1.59,16.17,28.29,17.73
1.82,2.15,16.64,23.66,22.12
2.26,1.76,16.33,23.55,25.18
1.96,1.65,23.09,23.1,25.36
2.37,1.97,20.56,28.35,17.75
2.72,1.73,20.78,22.99,17.85
1.79,2.15,16.32,22.84,17.31
2.05,1.63,16.46,23.57,22.14
2.63,1.6,16.16,23.32,17.74
1.87,2.15,16.37,33.72,23.43
1.84,2.4,17.87,23.39,17.77
2.28,1.7,16.2,22.58,18.1
2.45,1.7,16.03,25.18,17.62
1.86,1.89,16.29,23.33,17.9
2.68,1.67,16.22,23.18,18.16
2.36,2.19,22.35,24.44,17.61
2.56,1.73,22.29,23.86,17.66
2.01,2.13,16.47,23.56,18.13
1.91,2.19,16.36,23.17,17.78
1.86,1.65,16.23,23.31,24.92
1.9,1.65,16.27,23.8,18.17
2.61,1.68,16.22,24.22,25.28
2.01,1.78,16.51,23.95,22.09
1.92,1.63,22.56,22.97,17.76
1.92,1.79,16.29,28.28,17.87
1.83,1.79,16.21,34.19,23.29
2.05,1.64,16.14,23.75,18.18
1.88,1.69,22.7,23.88,27.63
1.87,1.73,16.41,28.6,20.41
2.62,1.59,16.18,23.62,22.16
1.95,1.83,16.55,31.32,17.46
1.92,1.69,21.26,23.37,18.05
1.93,2.15,23.03,23.31,22.02
1.83,3.06,16.43,31.72,18.94
1.94,2.3,22.61,23.55,22.12
1.88,2.14,16.32,23.61,18.81
1.84,2.46,16.26,23.25,18.32
2.26,1.63,22.84,34.56,25.34
2.55,2.04,16.33,28.82,17.6
1.94,1.65,16.27,33.82,17.78
2.12,2.16,16.25,34.4,18.82
1.86,1.82,22.63,23.7,18.02
2.91,1.81,16.03,24.36,22.83
1.88,1.95,16.26,23.76,19.88
1.91,1.88,22.73,23.26,22.65
1.89,1.67,16.32,29.16,17.74
1.87,1.79,16.13,23.09,17.99
2.77,1.91,16.43,29.15,17.73
1.89,1.62,16.29,31.56,17.75
2.4,1.94,16.29,23.78,17.64
2.19,1.65,21.35,23.17,17.87
1.85,2.23,16.25,23.32,17.57
1.94,1.85,16.13,23.24,17.51
2.39,1.94,16.32,23.27,17.87
1.8,1.68,16.47,23.34,17.48
1.85,1.64,16.23,27.94,17.58
1.82,2.0,21.81,23.47,17.65
2.65,1.78,16.78,24.28,17.33
1.85,1.65,16.31,33.99,17.79
1.94,2.17,16.34,23.55,18.02
2.04,1.66,16.55,25.04,18.09
1.86,1.66,16.27,23.33,17.9
1.79,2.14,16.33,24.47,17.94
1.87,1.68,16.36,23.78,17.87
1.88,1.72,16.42,23.17,18.35
1.91,1.68,16.66,23.93,22.06
1.91,1.89,16.25,24.04,25.11
2.25,1.67,20.49,33.79,19.96
2.69,2.12,22.76,34.32,17.58
2.6,1.66,16.37,23.06,17.98
2.26,1.65,16.56,34.01,17.79
2.08,2.45,22.48,23.57,18.71
2.57,1.63,15.91,23.25,24.92
1.88,1.66,16.18,33.77,23.46
1.88,1.66,18.06,23.5,18.2
1.85,1.65,16.25,22.65,17.8
2.04,1.74,16.79,24.09,17.87
2.41,1.88,16.43,25.83,18.22
1.91,1.58,19.24,24.1,17.84
1.89,1.69,22.6,23.16,17.57
2.08,2.18,16.2,23.73,18.08
1.86,1.65,16.21,24.09,17.56
2.0,1.77,22.61,34.02,17.86
1.9,2.19,16.23,23.98,17.86
1.85,1.69,22.55,23.73,17.84
2.76,1.88,22.83,23.45,17.81
1.85,1.65,21.09,29.76,20.39
1.85,1.73,16.12,24.25,17.5
2.24,2.11,16.29,23.23,17.82
1.86,2.21,16.23,23.0,17.89
2.57,2.24,16.13,23.79,17.51
2.04,1.67,16.21,23.41,17.91
2.36,1.64,22.52,23.02,22.95
1.91,2.06,15.94,23.49,17.6
2.38,2.14,15.86,23.08,25.13
2.56,1.69,16.18,23.38,22.16
2.12,1.81,22.67,23.14,18.16
2.51,1.66,16.0,23.3,22.02
1.89,1.64,16.42,24.12,25.35
2.12,1.93,16.57,23.04,27.17
1.85,2.85,16.46,24.02,22.93
1.91,1.78,16.33,34.28,17.63
1.88,1.92,22.67,23.1,17.97
1.93,1.65,16.28,23.82,17.52
2.73,2.17,16.09,24.55,21.91
1.87,1.82,17.81,23.15,17.85
2.46,1.7,16.67,23.26,17.62
1.93,1.59,16.9,23.46,17.77
1.9,2.72,22.59,23.33,18.69
2.25,1.58,16.29,23.49,18.23
1.84,1.67,16.52,28.98,18.03
2.57,2.14,16.38,34.27,22.92
2.01,1.65,21.33,23.14,17.88
1.85,1.71,20.93,28.41,17.62
2.41,2.0,21.37,29.06,18.37
1.85,1.66,20.68,23.52,17.68
1.86,1.62,23.15,27.86,18.01
2.18,2.29,16.46,23.34,17.79
2.38,1.66,16.56,23.22,24.97
1.91,1.82,16.04,23.74,17.62
2.45,1.66,15.98,23.71,17.93
1.86,1.62,15.88,23.24,18.34
2.59,2.01,16.36,24.55,19.85
1.92,1.7,22.66,23.68,20.04
1.93,1.65,16.13,23.05,19.01
2.13,2.5,16.41,23.75,17.8
1.86,1.68,16.31,24.04,17.7
2.08,1.79,22.72,23.21,17.46
1.92,1.66,20.56,22.8,17.66
2.16,1.67,22.79,24.09,17.42
2.59,1.67,16.43,23.41,17.56
2.02,1.7,16.39,23.3,24.7
1.93,1.58,20.93,23.61,17.6
2.17,2.45,16.5,23.32,18.12
2.38,1.62,16.39,23.47,17.86
1.9,1.93,16.36,25.19,19.73
2.04,2.36,16.1,27.92,24.25
2.38,2.12,18.34,23.99,23.27
2.13,1.67,16.43,23.11,18.02
2.27,1.78,16.32,29.49,17.85
1.89,1.64,16.51,28.45,17.7
2.41,1.95,16.53,23.2,25.06
2.43,2.09,16.33,28.2,18.7
2.16,2.26,16.1,24.13,19.63
2.45,1.72,20.39,24.08,20.21
2.39,1.61,20.58,34.35,22.57
1.9,2.17,16.18,23.73,18.01
1.91,1.67,16.2,23.84,17.86
2.46,1.67,16.14,23.0,17.6
2.17,1.71,16.43,23.62,18.21
1.9,2.12,20.89,23.99,17.65
2.22,1.6,18.16,22.93,17.81
2.37,1.7,22.73,23.87,18.03
2.78,2.27,16.12,23.74,17.61
1.85,1.62,16.49,23.03,18.18
2.52,1.94,16.54,24.41,17.57
1.82,2.25,16.15,23.2,17.35
2.15,1.66,16.22,23.25,17.9
2.18,1.7,16.39,23.09,18.02
1.86,1.64,16.22,25.98,17.52
1.9,1.81,16.45,34.14,17.66
1.83,1.92,20.58,34.12,22.82
2.39,1.89,20.96,24.24,17.72
2.19,2.33,16.95,24.2,18.31
1.92,2.14,20.82,23.44,22.93
2.28,1.71,16.3,23.87,20.09
2.19,1.84,16.27,24.46,17.76
1.92,1.65,16.17,33.99,17.87
1.9,1.7,22.62,24.03,24.8
1.99,1.69,16.69,23.43,17.71
1.92,1.63,15.97,23.87,20.02
1.9,2.48,22.4,23.12,18.29
1.92,1.62,16.33,23.56,18.42
1.96,1.65,15.98,24.05,23.87
2.2,2.65,15.82,23.24,18.03
1.92,1.65,16.67,28.32,24.97
2.82,1.68,16.26,24.75,22.17
1.87,2.7,16.4,33.9,17.64
2.33,1.59,22.48,23.69,17.99
2.02,1.74,16.61,23.66,17.95
1.91,1.72,20.99,29.24,18.94
1.88,2.08,16.37,23.31,18.0
2.18,2.0,16.57,24.71,18.16
2.42,2.23,16.55,23.35,18.33
2.04,1.71,16.29,23.7,17.88
2.53,1.95,16.24,22.89,17.83
