P-384,x448,hqc192,p384_hqc192,x448_hqc192
807.87,804.62,860.32,860.24,849.83
405.4,406.43,445.35,455.26,447.81
405.58,406.31,445.75,454.04,448.78
405.45,404.18,3282.66,457.08,447.98
405.31,404.21,445.3,482.81,447.78
405.4,403.98,445.27,2931.63,2930.23
405.34,404.87,445.14,453.99,447.81
405.44,404.58,445.56,472.25,450.43
405.18,403.97,446.15,454.34,447.94
405.32,404.06,460.31,2604.33,449.87
405.48,405.68,445.34,454.28,447.78
407.45,404.09,445.18,461.9,447.64
405.34,404.02,445.18,454.13,447.85
405.42,403.92,445.12,472.46,463.42
405.18,404.0,444.95,472.64,447.82
405.32,406.28,2596.8,464.44,447.71
405.27,406.32,2938.04,454.19,448.0
405.3,403.9,445.21,454.31,463.37
405.25,403.98,459.93,454.1,458.91
405.33,403.95,445.05,456.2,447.84
408.87,404.06,445.41,472.5,465.97
1408.59,403.97,455.62,454.23,447.97
405.19,403.95,445.11,453.99,447.69
408.43,1403.9,445.17,468.15,463.3
405.31,403.84,455.44,453.9,448.21
405.37,405.49,445.09,455.48,447.88
405.42,405.65,445.1,454.25,447.91
405.24,403.92,445.03,2603.88,447.8
408.46,403.81,445.04,454.09,447.72
405.31,403.92,462.03,454.36,463.29
405.23,403.9,445.31,454.6,447.83
405.38,404.04,463.38,454.3,448.16
408.61,404.89,2601.44,454.08,447.77
408.5,403.92,445.09,456.06,447.78
405.17,403.96,445.18,456.15,447.76
405.27,403.91,444.91,454.2,447.7
405.28,403.95,444.99,454.01,457.12
405.29,404.04,461.8,454.38,452.85
405.91,404.06,445.49,454.29,447.84
405.35,404.03,455.42,472.13,463.43
405.19,403.91,445.09,454.23,464.93
405.24,1403.94,445.11,454.22,447.66
405.23,404.04,445.18,454.07,447.65
405.35,403.88,445.32,454.19,447.65
405.44,403.92,445.12,454.72,447.65
405.31,403.89,445.02,454.58,447.69
405.22,405.44,2602.36,453.87,470.19
405.34,404.03,447.9,453.98,460.35
405.24,403.9,445.77,483.29,448.06
406.99,405.6,445.12,454.02,447.58
405.29,404.14,445.22,454.1,459.78
405.35,403.9,445.32,454.37,447.67
405.3,405.53,474.69,454.03,461.36
405.31,403.85,445.29,457.1,447.63
405.38,403.84,445.13,455.59,447.86
405.27,403.92,445.11,454.31,447.72
405.39,403.91,445.22,453.9,447.62
405.28,403.83,457.27,454.39,463.12
405.34,403.92,455.52,454.07,457.92
407.41,405.64,445.06,454.07,447.63
405.32,406.16,463.12,454.27,448.66
405.32,403.98,445.32,454.41,448.42
408.47,405.56,444.98,463.43,447.73
405.3,405.47,447.15,472.3,447.85
407.45,405.4,445.1,454.03,447.86
407.37,404.11,445.17,467.18,458.42
405.39,403.97,445.14,453.86,447.67
405.73,403.96,445.06,454.04,447.68
405.19,403.9,445.04,454.47,447.83
405.2,404.0,445.21,454.23,447.81
1404.66,405.56,445.0,455.63,447.9
405.16,404.21,445.29,454.14,447.72
405.29,404.11,444.96,454.35,447.64
405.35,403.93,445.61,472.21,447.63
405.18,403.92,445.45,454.21,464.77
406.23,403.78,451.15,453.99,447.53
407.29,403.92,445.1,454.04,447.68
405.25,404.06,2596.74,454.88,447.72
1405.39,403.91,445.18,474.54,463.23
407.46,403.97,445.09,2603.97,463.45
405.17,405.53,445.24,472.4,465.23
405.16,404.0,445.06,454.08,2600.28
405.34,404.01,459.96,454.2,447.88
406.91,404.0,445.26,454.12,447.81
405.36,403.91,445.25,472.34,463.49
406.47,403.95,445.22,453.82,3555.59
408.45,405.45,445.74,456.29,447.79
408.47,404.0,450.43,453.96,447.76
408.66,403.97,445.07,454.19,447.85
406.59,403.81,445.07,454.92,448.0
408.51,404.06,445.22,456.47,447.56
406.73,403.96,445.1,454.05,447.78
405.39,403.92,445.05,453.93,460.71
405.24,1404.16,445.42,453.94,468.87
406.49,403.89,444.96,454.11,447.71
406.45,403.86,445.2,454.55,448.64
405.21,405.59,470.24,2603.67,448.67
405.31,403.87,459.9,454.03,448.15
405.31,405.55,445.11,2607.6,447.79
406.61,404.04,445.31,454.16,447.7
1404.7,403.92,459.63,454.51,447.62
405.24,405.44,445.23,454.44,448.46
405.2,404.21,446.21,454.16,447.56
408.58,404.45,445.22,472.56,458.36
408.56,403.96,445.12,464.36,447.84
405.34,403.77,445.46,453.86,463.05
405.36,404.05,445.14,454.41,447.81
405.15,405.52,445.22,454.02,463.5
405.33,405.48,445.06,454.36,447.89
405.26,405.51,445.27,453.98,447.68
405.3,405.6,445.85,472.34,3555.88
407.35,403.93,445.08,472.42,447.76
405.29,7400.06,445.45,454.04,447.72
408.67,403.98,445.09,460.96,447.8
3405.34,403.99,445.05,477.66,447.77
406.92,404.69,445.18,476.04,447.78
407.02,403.92,445.22,472.81,447.91
405.3,404.0,445.13,454.35,447.86
405.25,403.91,445.33,454.17,447.75
405.2,403.92,445.0,453.97,447.7
405.3,403.88,473.11,454.34,447.86
407.4,403.92,445.41,454.01,448.11
407.41,403.81,445.24,455.07,468.24
405.37,403.96,445.1,454.09,447.84
405.23,404.26,445.78,454.12,447.73
408.54,404.89,445.07,453.93,447.63
408.64,403.95,474.43,453.92,447.75
405.29,403.81,450.32,455.01,448.16
405.2,403.92,445.49,453.84,447.66
405.22,403.97,444.92,472.06,448.93
405.22,404.08,470.35,454.14,449.56
407.3,403.89,445.0,473.87,447.66
405.25,403.77,445.11,482.29,447.83
407.27,403.94,445.1,454.05,474.06
405.26,403.88,445.2,454.0,470.12
405.33,403.93,445.07,454.1,458.27
1404.64,404.73,445.05,456.17,2604.08
405.67,405.62,455.81,454.05,462.36
405.59,405.52,445.08,464.44,463.4
405.25,404.54,445.04,454.33,447.71
405.18,404.76,445.23,454.0,447.78
405.21,403.86,448.83,453.94,448.48
406.03,404.01,445.25,454.31,447.7
1404.69,403.94,460.34,454.17,447.98
405.19,404.04,445.2,455.43,448.01
405.13,403.81,444.96,454.03,448.02
405.31,403.89,445.21,454.23,447.9
405.17,403.9,445.11,453.94,447.82
405.28,403.94,459.82,456.31,447.75
405.26,403.88,445.34,454.06,447.82
405.27,403.84,445.32,454.38,447.79
407.33,403.8,447.5,453.94,447.74
405.33,403.79,445.24,454.11,448.14
405.2,403.85,444.94,456.15,447.68
405.17,403.95,447.11,3004.41,448.25
405.25,1404.01,459.84,453.87,447.97
405.27,403.79,445.22,454.02,447.7
405.25,403.97,460.3,454.07,447.8
406.68,403.98,445.02,456.93,447.67
405.25,405.59,460.24,454.16,463.21
405.23,1403.83,445.05,454.35,447.64
1405.01,405.38,459.66,472.29,447.48
405.29,403.94,445.16,454.17,447.67
405.28,403.8,444.9,455.02,448.31
405.29,403.96,445.07,454.24,448.66
405.31,403.99,445.27,454.45,452.92
408.47,403.99,445.24,2603.7,448.48
405.17,406.16,445.1,454.16,447.73
405.34,403.84,445.16,454.13,447.66
406.16,403.94,459.82,454.27,447.67
405.37,406.25,459.61,453.9,463.76
405.21,406.31,445.22,454.21,463.28
405.28,1404.11,445.39,3284.54,447.69
407.29,403.99,445.24,454.23,463.2
408.56,403.8,445.25,454.04,447.89
405.25,406.29,445.06,453.97,458.37
405.34,403.95,445.0,454.56,447.7
405.21,403.89,460.04,454.14,447.91
1404.67,403.79,446.78,454.73,447.6
405.19,403.97,445.19,454.1,447.51
405.31,403.94,445.35,456.15,447.71
405.26,403.99,445.58,454.22,447.56
405.56,405.56,459.95,473.53,447.75
405.19,403.86,445.32,453.99,460.82
405.17,405.37,445.22,473.26,2599.59
405.3,403.88,445.09,453.84,449.84
405.29,405.44,445.13,454.93,447.54
407.3,403.96,445.06,453.89,447.84
405.21,403.91,445.18,454.03,447.68
405.47,406.18,445.18,472.27,447.84
407.37,403.79,445.2,454.59,447.73
405.3,404.0,445.03,453.88,447.83
405.14,403.95,445.73,3285.16,447.65
407.37,403.97,445.18,456.81,448.27
407.36,403.95,445.06,454.2,447.64
405.19,403.89,445.17,453.94,448.23
405.18,404.0,445.18,453.97,447.87
405.28,403.91,445.23,454.56,447.57
405.15,403.9,445.88,453.96,450.48
405.29,403.81,445.03,453.99,447.77
405.28,405.36,459.79,453.9,447.66
405.49,403.87,445.46,453.93,447.69
405.26,403.91,445.11,454.01,447.86
407.38,404.07,457.39,454.73,447.98
