P-384,x448,hqc192,p384_hqc192,x448_hqc192
5.21,3.88,46.2,55.11,49.33
5.07,3.67,46.57,55.02,50.31
5.5,3.75,46.76,54.27,48.65
5.03,5.31,46.7,55.46,49.02
5.34,4.36,46.74,57.26,49.85
5.19,3.64,46.22,55.06,49.46
5.38,3.73,46.76,71.64,49.22
5.12,3.71,46.39,55.33,49.48
5.52,3.89,57.54,55.72,49.05
5.06,3.74,46.29,66.09,62.4
7.06,4.03,45.8,56.03,48.16
5.09,3.69,46.4,55.23,49.3
7.3,3.86,46.34,55.4,62.86
7.01,3.62,46.24,56.61,49.02
5.1,4.29,46.31,55.2,49.17
5.92,3.69,47.2,75.16,49.11
5.11,3.99,47.01,56.18,49.11
5.17,3.71,47.56,73.47,49.05
5.47,3.79,64.12,63.76,48.72
5.11,3.74,46.16,56.04,49.32
5.52,5.51,50.62,55.18,50.13
6.39,3.62,56.65,55.63,59.01
6.46,3.82,46.05,56.35,48.81
5.32,3.7,45.5,55.41,48.44
5.23,4.24,60.78,57.04,49.7
5.86,3.71,57.72,56.95,48.76
7.45,3.68,62.92,55.17,49.62
5.13,3.77,47.16,54.56,57.84
5.84,3.74,46.35,66.36,49.91
5.11,5.59,46.78,56.21,49.15
5.72,3.67,64.4,55.3,48.92
7.16,5.46,46.63,55.17,49.72
5.13,3.96,61.34,80.06,49.38
5.14,3.7,46.02,57.12,58.42
5.04,3.77,51.96,55.53,49.36
5.43,3.77,46.9,56.58,49.17
6.32,3.72,60.76,55.54,48.5
5.8,4.04,46.42,55.83,48.27
5.08,3.67,45.64,60.87,48.27
5.35,3.77,45.82,56.89,49.19
5.11,4.34,46.72,54.99,48.75
5.16,3.75,46.76,54.7,51.18
6.37,5.78,54.28,55.91,48.88
5.06,3.73,48.21,55.26,50.08
5.5,4.03,45.88,56.05,48.47
5.15,3.73,46.22,55.83,55.04
7.08,4.05,46.66,56.36,50.05
5.13,3.74,46.69,76.17,49.35
5.12,3.69,46.89,56.43,49.61
6.86,5.72,45.97,55.46,50.07
6.35,3.73,46.24,55.97,48.56
6.93,4.3,45.48,58.4,48.4
6.89,3.73,45.34,54.68,48.32
5.07,3.73,45.64,54.94,48.26
6.06,5.27,47.09,55.75,48.44
5.27,3.72,46.5,56.35,49.47
5.22,3.75,46.27,55.9,49.46
6.99,3.82,46.38,66.06,48.73
5.04,3.76,46.44,55.36,49.23
5.67,3.76,46.21,55.74,49.19
5.05,3.75,46.65,55.71,49.09
5.04,4.02,46.4,55.86,50.27
7.87,3.72,46.11,55.96,61.99
5.11,3.74,46.59,56.46,49.62
6.48,3.96,46.87,55.79,48.86
6.32,3.77,46.22,54.38,48.52
7.11,5.32,45.47,54.69,48.53
6.62,4.05,45.65,55.64,57.59
6.92,5.26,46.45,55.67,54.52
5.06,4.22,46.22,56.47,49.43
6.07,3.71,45.77,57.54,61.05
5.04,4.01,48.93,55.67,61.02
7.97,3.67,46.43,56.78,64.97
5.12,4.27,47.16,55.48,49.53
7.12,3.7,46.29,55.56,48.91
6.97,4.14,60.98,56.29,49.54
5.22,3.69,46.23,55.48,63.87
5.41,4.54,46.67,55.11,49.32
6.42,3.71,64.31,54.48,48.75
5.01,4.47,45.96,54.98,48.53
5.46,3.71,45.43,55.27,48.12
5.39,4.23,46.19,55.74,65.9
5.61,4.47,45.4,63.88,58.84
6.37,4.73,46.36,58.04,50.18
6.92,4.23,46.31,56.37,57.36
5.2,4.47,45.82,55.48,49.37
5.74,3.73,46.38,75.62,57.98
6.07,4.0,46.66,57.26,58.06
5.84,5.8,46.57,56.11,49.11
5.09,4.13,46.38,55.64,54.39
5.22,3.66,61.21,54.64,54.13
5.62,5.43,46.82,61.3,49.34
5.09,3.73,60.77,55.83,59.99
5.91,3.78,45.98,55.79,48.89
5.12,4.94,59.12,73.92,49.26
7.77,5.3,49.33,79.56,49.63
5.15,3.73,45.1,56.6,49.37
5.04,3.73,46.85,57.21,49.62
7.4,4.09,46.49,56.27,49.71
5.14,3.76,46.56,56.37,49.01
5.11,3.88,47.94,55.14,62.22
7.12,3.68,46.45,56.76,53.77
5.9,4.45,46.72,74.16,49.44
5.06,5.25,46.7,75.27,49.12
5.02,3.7,58.54,55.36,69.1
5.75,3.68,46.65,56.42,53.59
5.06,4.34,46.65,56.28,48.01
5.71,3.69,55.73,56.44,48.52
5.08,4.5,45.74,64.33,48.66
5.37,3.7,45.63,56.59,49.84
5.1,5.8,50.2,73.69,49.31
5.25,3.71,46.23,55.24,49.46
5.24,4.4,45.83,55.38,49.29
5.05,3.9,46.78,56.3,49.03
5.55,5.02,46.28,54.73,55.63
5.05,3.78,46.29,55.3,49.46
5.21,4.09,46.97,54.38,49.01
5.05,3.68,46.91,55.3,69.44
5.1,3.97,46.28,57.03,49.99
5.34,3.69,46.87,55.66,48.47
6.38,4.53,46.6,55.49,48.71
7.47,3.69,57.2,55.16,49.83
5.17,3.98,45.84,55.29,48.41
5.12,3.71,45.58,57.58,50.19
7.35,3.74,45.27,55.04,50.0
5.25,5.39,45.62,57.55,48.53
5.58,4.05,46.16,55.86,50.54
5.12,5.32,46.05,55.14,49.19
5.79,4.24,56.55,55.75,49.24
7.32,3.68,46.12,55.74,49.3
5.08,4.02,45.97,55.94,49.99
5.75,3.69,46.67,56.12,48.97
5.05,3.84,46.62,55.98,49.04
5.47,3.69,46.69,57.28,49.05
5.09,3.73,46.46,55.7,48.36
5.08,4.51,46.69,56.61,48.28
5.68,5.32,46.55,55.62,48.64
5.1,5.58,46.67,64.53,49.43
5.66,4.47,45.56,56.01,48.5
5.06,5.96,45.89,56.23,49.12
7.18,4.48,45.81,73.02,49.19
6.77,4.92,45.67,54.47,49.5
6.36,4.52,51.29,56.63,49.02
5.1,4.5,46.73,55.69,48.67
5.83,4.79,45.93,56.65,58.57
5.07,4.47,46.28,56.98,49.67
5.82,5.11,46.1,55.03,49.32
6.38,5.27,46.33,56.04,53.78
7.11,5.04,47.19,56.59,48.52
7.12,4.45,46.17,55.89,48.7
5.11,4.36,47.07,56.22,51.49
5.79,3.68,47.27,55.81,49.1
5.06,4.09,46.57,60.55,51.88
5.19,4.45,59.49,55.18,48.87
5.12,4.82,45.43,54.55,48.96
6.44,5.3,45.37,55.18,49.98
5.12,5.16,46.15,74.62,49.56
5.08,3.67,46.79,56.3,49.41
5.8,4.41,46.43,55.96,49.42
5.16,3.69,58.82,56.47,48.99
7.18,4.29,46.89,56.75,62.88
5.81,3.61,47.15,56.38,48.38
5.05,5.22,46.78,63.61,62.31
5.9,4.51,45.98,56.13,48.44
7.18,4.49,47.11,55.71,50.4
6.3,4.49,46.62,55.27,48.96
5.87,4.96,46.64,55.16,48.84
6.39,5.28,46.01,54.85,49.01
5.79,3.66,45.82,54.71,49.52
5.11,3.82,45.7,74.98,53.16
6.47,4.78,46.9,69.83,68.24
5.67,4.75,46.27,55.85,49.73
7.16,5.33,64.95,56.32,53.88
5.12,4.05,46.16,55.3,49.68
5.56,4.47,46.07,55.76,49.19
5.13,5.2,46.22,55.71,49.08
5.78,4.44,46.28,55.77,48.56
5.04,4.98,46.95,56.17,48.09
6.41,5.31,45.41,54.8,49.36
5.78,4.19,46.33,55.26,48.59
6.35,3.73,50.87,54.94,48.87
5.66,4.49,46.97,55.7,49.89
7.11,5.27,45.75,55.37,49.56
5.09,5.27,46.0,56.54,61.77
5.77,4.8,45.84,56.7,49.25
5.05,4.48,46.44,55.64,49.08
5.26,3.76,56.84,56.89,51.21
5.15,4.47,45.92,56.81,49.02
5.02,3.9,45.62,54.91,51.15
5.66,3.69,46.22,54.96,48.27
4.97,4.18,46.41,55.84,48.12
7.71,5.62,46.23,54.98,48.01
5.14,4.14,46.89,54.37,49.25
5.13,3.68,46.05,54.82,48.68
5.11,3.79,46.91,56.41,48.91
5.13,3.77,46.98,56.09,54.68
5.08,3.78,57.57,55.9,51.65
5.05,3.69,45.5,66.7,49.17
5.48,3.73,45.35,55.77,69.17
6.32,4.12,45.52,67.5,49.23
5.83,3.74,46.61,56.33,49.49
5.1,4.39,46.14,55.87,49.53
7.54,4.46,46.3,56.35,49.29
6.84,4.45,46.67,55.71,51.87
5.23,3.82,46.19,54.92,53.24
7.71,4.31,46.03,55.35,48.52
5.31,3.76,46.74,55.18,48.83
5.13,4.02,46.58,55.33,64.74
5.87,3.71,46.3,55.8,49.3
5.16,4.49,46.17,76.29,49.32
5.79,4.15,50.73,55.45,64.09
5.03,3.7,46.11,56.18,49.35
6.64,3.9,45.65,55.66,49.35
6.58,5.27,45.58,55.31,49.05
6.33,5.57,45.49,59.38,49.44
5.7,3.73,46.02,56.37,52.66
5.08,4.44,46.71,55.6,49.43
6.23,3.67,53.54,63.02,48.87
5.06,5.57,46.55,55.55,49.16
5.78,3.66,46.59,55.6,48.12
5.03,4.42,46.3,69.43,49.15
6.18,3.67,46.35,56.01,49.01
6.36,3.93,46.31,56.45,49.26
7.74,5.26,60.54,57.05,49.26
6.82,3.98,46.4,55.92,63.81
5.08,3.65,46.34,68.76,49.96
5.32,4.55,45.65,59.47,49.98
5.09,3.69,45.3,64.06,48.86
5.11,3.83,45.55,55.29,48.66
7.5,5.29,46.25,54.61,48.63
5.1,4.06,46.08,54.42,64.42
6.66,5.3,46.79,66.16,48.21
5.1,3.69,46.01,55.14,58.58
5.08,3.71,46.81,56.53,62.77
5.47,3.85,46.48,75.33,49.74
5.06,4.5,45.98,55.65,54.12
6.91,3.81,46.04,57.19,49.49
5.38,3.76,46.0,57.45,49.03
5.03,3.75,47.42,66.88,49.79
6.73,3.77,46.32,82.73,50.19
6.38,3.85,60.36,56.87,49.57
6.62,3.71,57.14,55.04,48.91
7.44,3.7,45.52,54.72,49.74
6.26,3.85,45.5,65.57,50.08
5.76,4.56,46.99,74.59,48.73
5.09,4.12,50.59,55.52,48.26
5.7,3.89,46.28,56.89,53.9
5.21,4.48,45.89,55.52,48.94
7.14,3.69,46.18,55.53,49.2
5.77,5.3,46.19,56.1,49.33
6.37,3.71,46.3,55.44,49.47
5.13,3.8,46.57,56.22,49.38
5.8,3.74,47.25,55.53,49.41
5.54,3.73,45.87,54.74,49.23
6.83,4.34,46.4,55.39,49.28
6.35,3.69,62.18,75.04,48.88
5.11,4.18,45.36,56.29,49.65
5.82,3.69,50.21,56.2,48.49
5.05,5.08,46.18,56.23,48.82
7.03,3.68,55.49,56.54,48.62
5.03,5.59,46.3,55.44,48.54
6.96,3.72,45.94,64.56,63.51
7.2,5.61,55.78,55.63,48.61
6.36,5.26,46.72,56.47,50.97
6.93,5.75,46.18,76.3,54.67
7.16,4.48,46.48,55.6,54.66
5.19,6.19,47.23,63.24,61.28
6.79,4.55,46.31,55.03,61.66
6.33,3.81,46.62,59.61,48.9
5.17,3.75,46.36,72.47,50.74
6.36,3.74,45.65,57.45,49.98
5.26,4.33,49.76,68.51,48.96
6.88,3.67,45.67,55.24,48.23
7.11,3.81,45.89,72.79,48.29
5.33,3.76,46.75,56.03,54.17
5.15,3.7,57.76,55.53,48.78
5.31,3.67,46.18,58.47,49.81
5.68,3.75,45.87,55.48,49.71
6.41,3.86,46.7,58.33,48.82
7.39,3.69,46.12,55.43,49.61
6.75,4.01,46.5,57.36,48.87
6.36,3.73,46.42,56.19,50.77
5.78,4.53,46.11,56.11,49.16
4.93,3.82,46.08,56.69,49.76
5.27,5.1,46.71,55.8,49.23
5.14,3.69,46.36,55.34,61.51
5.08,5.8,45.91,56.38,48.87
7.56,3.74,45.72,55.97,48.63
5.15,4.03,46.01,55.88,48.4
5.06,3.75,46.4,57.09,48.95
5.09,3.81,46.54,56.15,60.69
7.12,5.36,46.9,55.07,48.54
8.01,3.75,46.31,55.05,70.38
5.12,3.75,46.37,54.65,50.02
5.07,3.74,46.17,55.52,57.6
5.92,3.81,46.85,54.88,57.06
5.11,4.54,47.31,55.89,63.5
7.3,3.75,60.7,56.43,49.4
5.63,3.71,46.38,71.64,49.57
6.35,4.44,45.84,55.6,66.14
7.71,3.64,45.24,56.01,49.09
6.41,3.71,47.79,56.06,62.81
6.34,4.58,45.88,57.74,53.08
5.61,3.72,46.92,76.34,66.69
7.13,3.71,46.91,54.55,65.38
5.18,3.81,49.54,54.89,49.48
5.77,3.72,46.73,55.7,68.52
7.14,4.3,46.84,61.25,49.45
5.43,3.68,50.61,55.36,90.18
5.07,4.54,50.42,56.0,82.67
5.25,3.68,46.15,55.29,49.64
5.16,4.49,46.22,55.67,48.87
7.15,3.77,46.54,58.19,48.24
8.26,4.42,49.53,55.2,48.72
5.11,3.69,45.81,55.35,49.17
5.41,3.73,45.64,55.54,50.13
5.04,3.82,48.93,55.45,49.25
5.03,3.74,61.19,55.5,49.2
5.77,5.53,46.17,54.75,49.16
5.06,5.32,49.8,55.99,49.51
5.87,3.72,45.79,55.91,62.7
5.27,5.32,54.93,55.6,49.02
5.23,5.34,46.69,55.73,49.74
5.43,4.11,46.07,68.91,49.2
5.01,3.74,46.09,55.72,49.16
5.83,4.26,48.7,56.55,48.47
4.98,3.67,61.65,55.38,49.19
5.64,4.29,46.67,70.95,49.55
6.39,3.76,45.92,55.85,49.87
5.0,3.8,46.16,63.61,49.3
5.16,3.73,45.84,55.22,49.08
4.99,3.74,46.19,73.78,51.99
5.57,5.31,45.72,55.24,61.49
4.96,3.74,46.28,56.12,48.89
5.83,4.0,47.09,56.15,54.62
5.03,3.78,46.05,55.93,49.0
5.05,4.13,46.72,55.26,49.12
7.39,3.68,46.68,56.38,49.0
5.08,4.34,46.98,55.88,48.68
7.84,3.73,46.88,56.53,48.58
7.16,4.13,47.01,55.43,48.12
5.12,3.73,46.89,55.76,48.29
7.02,3.71,46.0,55.94,49.41
5.04,4.34,46.01,55.23,57.82
5.64,3.71,50.21,55.44,50.03
6.31,5.54,45.33,55.7,67.74
5.43,3.69,45.61,76.49,49.21
7.33,5.88,46.44,56.14,49.39
5.12,3.81,46.31,56.64,49.54
6.92,4.48,46.55,55.78,54.89
5.14,3.69,53.37,55.28,48.8
6.71,4.5,46.17,56.59,49.31
5.06,3.7,46.26,55.14,49.6
5.13,4.36,48.85,55.34,48.7
7.0,3.65,46.02,55.52,48.53
6.29,4.69,46.79,55.73,60.74
5.67,3.68,47.2,54.71,57.62
6.31,4.38,46.47,55.39,64.99
6.66,3.68,46.0,56.34,49.58
5.16,5.59,45.28,56.12,49.32
5.17,5.62,45.87,55.63,48.91
5.16,3.84,46.94,56.08,48.9
7.17,3.86,45.73,55.21,49.28
5.69,4.15,51.09,56.96,49.56
5.05,3.88,45.92,55.49,49.68
5.57,5.92,54.94,55.33,54.67
5.12,5.27,46.87,56.39,48.74
5.06,3.99,46.22,55.19,48.51
7.63,3.83,46.14,55.44,49.08
7.18,4.33,57.65,72.43,48.77
5.33,3.7,57.6,56.4,49.58
5.09,3.84,46.79,59.09,49.22
7.11,3.96,45.65,56.09,49.68
5.7,5.11,45.41,55.83,49.53
5.09,3.71,46.09,56.25,49.49
5.62,4.51,46.41,55.55,49.51
5.08,3.72,46.58,66.62,49.78
5.3,4.94,46.48,72.25,52.77
7.34,4.51,46.46,56.31,63.23
6.32,5.12,46.37,55.77,49.87
7.55,4.48,46.61,54.95,49.62
5.27,4.62,47.58,55.01,48.62
5.03,3.74,46.81,55.1,49.0
5.2,3.96,47.18,73.47,50.68
5.13,5.32,46.87,56.16,63.43
5.86,4.23,46.13,55.28,49.39
5.1,5.31,45.8,57.11,49.23
5.9,3.71,45.63,55.69,49.3
5.11,3.74,45.69,56.95,49.36
5.1,4.47,45.47,56.37,49.59
7.36,3.9,45.99,55.42,49.58
6.32,3.68,51.35,55.29,49.07
7.71,4.38,46.68,56.57,52.38
6.88,3.66,46.06,54.9,49.62
5.1,4.01,46.3,54.85,49.05
6.99,3.79,47.03,54.8,48.57
5.08,4.03,51.02,68.93,62.08
5.56,3.73,55.02,55.68,49.6
7.33,3.95,58.75,56.01,49.56
7.08,3.69,63.51,55.88,57.17
6.98,3.71,46.11,56.79,48.66
5.12,3.69,46.25,56.83,66.79
5.34,4.85,45.6,55.59,50.9
7.93,5.28,45.79,55.67,49.23
5.06,4.22,45.66,56.09,48.93
4.99,3.72,46.24,55.14,48.55
7.04,3.75,52.15,54.59,49.07
5.19,3.77,55.35,73.12,49.3
5.43,3.73,46.83,55.21,48.23
7.27,5.38,45.79,57.9,50.67
5.16,4.53,46.14,63.72,47.95
5.67,3.8,46.13,55.97,48.99
4.96,4.51,53.07,56.68,57.4
5.84,4.62,47.1,56.89,49.25
7.11,3.79,46.21,56.04,49.24
5.98,5.51,47.04,55.63,50.19
5.28,3.75,45.83,56.18,48.98
5.13,3.87,45.32,56.07,49.77
