P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
213.22,212.9,227.07,248.04,229.51
142.93,142.76,156.46,163.44,159.34
142.46,142.78,156.31,173.97,158.07
143.18,142.84,156.08,163.58,161.71
142.37,142.65,158.55,163.29,162.65
142.99,142.46,162.86,163.26,164.9
142.3,142.21,156.28,163.51,157.43
142.58,142.12,156.96,163.47,159.63
142.84,142.43,156.2,163.09,157.72
142.56,142.26,156.1,163.18,157.77
415.43,142.38,156.17,163.46,157.69
142.68,142.23,156.21,163.0,160.01
142.51,142.18,156.15,163.43,157.55
142.57,142.28,367.31,836.88,164.94
142.75,142.47,156.21,168.27,157.98
142.71,142.4,156.2,163.12,157.79
142.3,142.24,156.26,163.09,157.86
142.69,142.19,156.08,163.11,157.96
1141.81,142.25,156.15,168.4,157.59
142.25,142.16,156.29,174.19,159.64
415.38,141.93,156.08,163.26,157.69
142.42,142.22,156.13,169.01,157.7
1663.02,142.18,166.13,168.73,157.96
142.16,142.54,156.11,163.27,161.24
142.36,142.58,156.23,168.15,157.72
142.89,142.29,155.91,163.07,157.56
415.54,142.64,156.21,168.69,157.69
142.79,142.31,156.29,163.19,162.41
142.88,142.63,156.15,168.06,157.99
142.28,142.02,156.02,162.8,158.4
143.45,141.85,158.04,166.19,157.7
142.56,142.31,156.15,163.01,162.04
142.18,142.3,156.03,162.95,164.73
143.03,142.01,155.97,163.06,157.72
142.18,142.22,156.07,163.37,157.53
142.29,142.31,156.08,163.17,157.51
142.28,142.35,156.12,162.96,157.95
142.6,142.17,156.02,163.13,158.94
142.71,142.17,155.96,179.79,157.5
142.58,142.1,156.2,178.88,157.74
142.38,142.26,156.1,162.81,157.5
1663.36,142.56,155.87,163.22,157.68
142.52,142.26,156.36,163.52,165.3
142.36,142.13,156.05,163.13,162.14
142.49,142.21,156.24,178.84,158.23
142.42,142.39,833.29,163.17,157.59
142.57,142.24,156.82,162.9,157.49
142.28,142.25,156.6,162.95,157.59
142.34,142.35,156.29,162.87,158.37
142.46,142.37,156.09,163.02,158.03
142.8,142.12,160.71,374.7,164.71
142.37,142.21,155.99,172.88,157.69
415.53,142.18,155.95,165.95,158.08
142.62,142.11,156.4,163.26,157.5
142.34,142.32,156.56,163.77,157.81
142.65,142.22,156.15,162.91,157.73
142.5,142.35,162.59,163.65,157.43
142.6,141.98,158.76,162.99,164.72
142.4,142.31,165.43,163.4,157.89
142.42,142.23,157.24,162.94,157.53
142.33,142.22,156.4,173.92,157.87
142.5,142.06,160.02,163.63,157.63
142.43,142.65,156.37,173.52,160.69
143.06,415.43,158.1,162.91,157.83
142.51,142.42,833.79,168.12,157.45
142.41,142.4,156.04,163.3,157.89
142.84,142.31,156.68,162.69,159.73
142.82,142.32,156.27,162.88,157.71
142.41,142.34,156.17,163.24,157.63
142.4,142.2,162.55,163.18,835.34
142.3,141.89,156.29,164.33,157.81
142.51,142.19,156.19,162.84,159.91
142.63,142.19,156.14,168.96,157.91
415.56,142.08,156.0,162.75,162.04
142.59,142.14,156.77,173.91,169.86
142.53,142.18,158.7,174.32,157.45
142.41,142.07,157.26,168.61,158.11
142.56,142.64,156.08,162.99,159.6
142.49,142.73,156.39,164.06,157.57
143.37,142.5,156.21,162.77,158.39
142.44,142.32,156.56,162.98,162.14
142.33,142.26,156.47,174.03,159.57
142.41,142.34,156.11,163.15,157.67
142.53,142.17,157.45,173.61,161.16
142.47,142.34,157.08,164.23,166.86
142.63,142.39,156.25,173.62,157.7
142.28,142.76,155.89,163.16,158.0
142.49,142.07,156.34,165.11,157.73
142.44,1141.5,156.14,163.07,157.57
142.53,142.27,156.49,163.28,158.01
142.39,142.63,156.65,162.99,157.67
142.68,142.34,833.75,173.64,160.16
142.28,142.49,157.56,163.69,157.59
142.95,142.25,165.82,165.03,162.65
142.73,142.0,156.23,168.89,157.81
142.7,142.07,156.18,168.0,168.39
142.74,142.88,155.98,169.04,157.92
142.49,142.96,156.35,164.95,157.47
142.36,142.35,156.2,162.95,157.68
1663.77,142.56,833.61,163.46,157.65
142.63,142.48,156.17,162.85,157.88
142.14,143.02,156.13,167.53,164.62
142.23,142.48,156.15,163.2,367.37
142.49,142.48,156.64,168.79,157.65
142.46,415.52,156.22,162.87,157.98
142.47,142.38,156.29,163.39,157.66
142.39,142.41,156.6,163.4,157.79
142.26,142.66,156.28,167.55,169.24
142.75,142.07,833.76,163.41,157.74
142.4,142.68,156.01,838.74,157.68
142.6,142.03,156.18,173.69,157.57
142.23,142.17,156.74,163.43,157.47
142.75,142.68,156.04,164.21,169.28
142.44,141.96,156.92,163.99,157.67
142.4,142.14,155.98,167.47,157.47
142.32,142.24,156.23,166.81,157.49
142.45,142.41,156.16,163.61,157.66
142.4,142.58,156.05,163.16,157.77
142.47,142.59,156.06,163.32,157.66
142.39,142.18,156.07,163.01,157.85
142.41,142.45,160.57,163.64,169.17
143.55,142.11,156.38,163.36,157.54
142.34,415.33,156.1,179.04,157.53
142.54,142.29,157.36,162.94,157.38
142.77,142.27,156.5,163.21,157.9
142.52,1663.28,155.89,163.04,157.41
142.61,142.18,160.68,163.59,157.62
142.76,142.24,156.14,163.12,157.46
142.78,142.01,167.12,163.31,168.0
142.69,142.13,156.06,163.01,169.19
142.84,141.94,832.66,176.81,157.37
142.36,142.27,156.07,179.0,157.8
142.41,142.18,157.74,163.03,157.66
143.02,142.28,156.59,162.9,157.66
142.62,142.33,156.0,162.83,157.72
142.6,142.55,156.46,162.71,157.43
142.65,142.5,160.32,163.12,157.68
142.4,142.48,156.28,167.03,157.84
142.54,142.49,156.31,167.38,157.62
142.49,142.35,165.84,163.1,157.72
415.6,142.13,160.23,162.79,159.91
142.52,142.2,156.09,162.96,158.66
142.44,141.92,156.21,162.72,157.77
142.5,142.18,156.29,163.41,158.95
142.29,142.49,160.09,163.19,169.21
142.74,415.39,156.08,165.66,158.17
142.37,141.94,156.2,174.58,157.65
143.01,142.03,156.14,163.19,167.2
142.35,142.3,156.34,162.93,380.43
142.37,142.27,156.08,374.82,157.67
142.54,142.22,156.05,163.46,157.56
142.56,142.35,156.24,176.61,157.88
142.54,142.34,156.73,163.05,159.08
142.71,1663.06,156.25,163.07,157.41
142.44,142.22,156.03,162.82,157.59
142.8,142.5,156.05,163.07,157.91
142.47,142.31,158.85,163.3,158.96
142.46,142.24,156.38,163.06,157.65
415.75,142.15,157.92,162.68,157.87
142.55,142.35,156.52,162.86,157.62
142.38,142.3,160.15,174.0,161.0
142.28,142.28,158.08,162.83,157.58
142.53,142.34,156.56,170.64,835.55
142.44,142.41,165.84,163.0,370.14
142.38,144.04,159.37,162.97,157.62
142.62,142.08,156.23,173.6,158.2
142.11,142.13,156.27,163.6,157.59
142.51,142.12,158.59,162.96,157.82
142.81,142.26,161.67,162.89,157.6
142.43,142.44,158.34,177.18,157.68
142.43,142.2,156.23,162.92,158.83
142.32,142.29,156.02,375.33,157.57
142.8,142.09,156.01,163.03,158.73
142.5,142.14,156.35,838.59,157.69
142.67,142.24,366.16,163.12,157.6
415.54,142.19,155.9,163.5,164.7
142.25,142.11,162.41,163.0,165.05
142.51,142.3,156.44,163.0,165.27
142.32,142.43,156.38,164.77,157.46
142.44,142.2,156.34,164.72,158.0
142.26,142.32,156.73,163.06,164.56
142.51,142.27,156.22,163.09,169.29
142.73,142.24,156.62,162.87,157.44
142.88,142.36,155.88,176.38,157.45
142.51,142.22,156.18,163.34,158.54
142.65,142.65,156.09,165.3,157.8
142.32,142.2,156.46,163.04,164.85
142.69,142.22,158.42,163.56,162.1
142.69,142.4,156.02,163.21,164.84
142.46,142.17,165.48,164.01,157.8
142.26,142.43,156.17,163.25,157.44
143.95,142.45,156.19,162.84,160.38
142.39,142.3,156.71,163.43,157.69
142.75,142.08,156.13,163.5,157.99
142.25,142.27,155.97,163.14,164.44
142.37,142.13,155.97,162.76,164.79
143.09,142.24,166.95,163.95,157.71
142.47,142.37,156.36,163.49,157.8
142.49,142.21,156.13,163.38,157.6
142.52,1663.19,156.34,180.88,157.75
142.72,142.37,156.06,163.14,159.95
142.72,142.2,155.98,163.85,158.38
142.58,142.07,165.97,163.25,157.73
142.34,142.11,156.23,162.92,157.51
142.8,142.35,156.48,163.35,157.89
142.41,142.18,156.04,162.93,157.51
142.82,142.58,156.04,165.12,157.66
142.3,142.54,166.73,163.07,157.69
142.29,142.36,156.12,163.14,158.07
142.32,142.26,156.18,164.36,157.62
591.74,142.09,156.2,164.45,157.66
142.9,142.18,156.15,163.06,157.59
142.49,142.04,833.77,162.92,157.62
142.4,142.12,156.37,163.23,159.52
142.16,142.11,156.1,163.03,157.69
142.4,141.91,487.17,162.92,158.07
142.78,142.33,166.96,163.19,157.62
142.39,142.16,156.04,163.25,157.67
142.42,142.33,156.18,162.97,157.85
142.24,142.33,156.14,173.59,165.12
142.53,142.19,156.09,163.23,157.78
142.41,142.04,155.93,163.56,157.85
142.41,142.18,162.51,162.8,157.78
142.25,142.1,156.09,163.94,157.62
142.94,142.68,156.35,170.33,157.65
142.26,142.94,156.35,163.51,157.66
142.38,142.35,156.77,162.79,157.72
142.3,142.41,155.93,162.83,157.97
142.34,142.06,156.3,163.24,157.53
142.48,142.1,162.59,162.88,159.88
142.38,142.32,365.84,163.58,159.07
142.25,1141.5,156.43,163.28,157.65
142.31,142.34,156.27,167.29,157.85
142.3,142.38,162.38,163.03,157.71
142.46,142.25,365.5,163.23,157.42
142.32,142.9,160.86,163.65,157.54
142.34,142.32,156.31,166.24,157.7
142.21,142.08,156.34,163.55,157.69
142.8,142.48,156.37,163.93,157.75
142.72,142.32,833.29,163.06,157.62
142.68,142.08,156.14,837.25,157.61
142.3,141.95,156.37,163.04,158.62
142.32,142.0,160.72,162.85,157.68
142.6,142.14,155.99,162.83,164.52
142.24,142.26,156.15,162.93,157.52
142.43,142.08,162.65,166.84,157.58
142.22,142.07,160.87,163.02,160.09
142.82,142.09,161.0,174.22,157.4
142.35,142.42,156.18,165.8,157.75
142.14,142.05,156.3,186.3,157.57
142.74,142.08,156.21,164.8,157.63
142.38,142.12,156.18,164.47,162.93
142.31,142.57,162.46,164.0,157.76
142.35,142.12,157.41,162.78,157.89
142.31,142.54,156.13,163.08,157.9
142.17,142.11,156.37,178.78,158.8
142.89,142.08,165.71,173.26,157.83
142.3,142.07,157.91,163.69,162.18
142.46,142.53,156.11,164.56,157.64
142.7,142.0,156.25,162.81,162.93
1663.06,142.06,156.3,163.51,162.41
142.34,142.18,366.01,162.94,157.81
142.37,142.19,156.14,163.09,157.93
142.35,142.03,155.99,163.33,163.1
142.31,142.08,156.37,164.45,162.51
142.75,141.99,156.24,173.16,157.97
142.25,142.4,156.06,162.93,157.48
142.54,142.11,156.05,170.94,157.74
142.32,142.42,157.52,179.57,162.27
142.36,142.31,156.25,163.46,157.63
142.55,1663.13,156.06,841.47,162.12
142.29,142.13,157.59,162.83,157.66
142.56,142.28,156.39,163.42,166.28
142.49,142.23,156.06,384.59,157.48
142.12,142.15,156.05,173.56,158.65
1663.49,142.05,158.34,163.1,160.74
142.29,142.24,365.87,164.92,157.8
142.33,142.35,156.32,842.62,157.79
142.18,142.09,157.93,173.78,169.46
142.6,142.12,156.48,163.16,159.67
142.17,142.35,156.25,374.97,157.91
142.21,142.2,156.63,377.1,157.61
142.19,141.9,156.11,168.4,157.88
142.67,142.03,156.02,168.44,158.06
142.75,142.13,163.0,170.85,169.03
142.49,142.18,156.31,163.31,168.16
143.16,143.95,156.41,168.46,157.83
142.39,142.03,155.97,163.02,159.6
142.94,141.95,156.29,392.72,157.62
142.24,142.32,156.25,163.67,168.59
142.54,142.98,156.28,173.81,158.84
142.47,142.53,833.98,164.53,157.44
142.94,142.08,156.27,173.72,164.78
142.22,142.19,167.04,393.66,157.56
142.36,142.24,158.24,163.51,157.37
142.45,142.05,156.29,164.35,158.44
142.31,142.44,156.31,168.3,170.1
142.56,142.36,158.24,163.79,158.07
142.39,142.62,156.32,163.25,157.67
142.77,142.33,158.44,163.39,157.7
142.44,142.19,156.12,163.11,158.64
142.39,142.41,156.14,165.18,157.48
1141.51,142.23,487.49,163.06,157.35
142.75,142.44,156.17,162.97,157.26
142.31,142.51,156.34,162.99,157.82
142.49,142.57,156.13,164.65,371.8
142.56,142.14,157.83,163.0,160.38
142.35,142.19,156.41,163.29,157.65
142.25,142.41,156.13,162.8,162.32
142.65,142.47,156.35,164.1,162.38
142.23,142.09,156.15,162.71,158.8
142.55,1834.86,160.63,163.09,158.4
142.87,142.03,158.31,173.76,164.53
142.87,415.32,156.3,162.89,157.52
142.3,415.11,156.36,174.0,162.12
142.44,141.94,158.18,377.29,162.61
142.19,142.22,156.24,166.95,157.52
142.18,142.32,156.21,170.54,157.57
142.26,142.34,156.33,162.88,157.47
142.9,141.95,158.09,837.52,162.27
142.59,142.19,162.49,178.81,157.42
142.43,142.51,156.57,163.32,157.79
142.8,142.16,156.4,162.99,157.55
142.43,142.2,157.95,163.29,164.51
142.55,142.12,162.48,163.07,157.48
142.19,142.14,156.2,163.8,164.6
142.44,142.13,162.76,166.0,158.21
142.41,142.09,156.43,163.18,158.28
143.31,142.25,156.42,162.81,157.53
142.64,142.11,156.21,163.44,157.58
142.46,142.14,156.47,163.25,157.63
142.35,142.16,162.45,163.13,157.83
142.42,142.24,156.21,163.39,157.95
142.19,142.13,156.43,163.37,157.49
142.25,142.4,156.07,163.25,158.66
143.2,142.1,167.13,837.26,157.8
142.31,142.22,156.75,167.54,169.17
142.7,142.21,156.15,163.16,169.77
415.55,142.11,166.8,162.99,157.64
142.66,142.14,157.06,163.22,380.5
142.17,142.38,158.54,162.96,157.42
142.3,141.98,156.2,163.38,157.43
142.53,141.94,166.69,163.5,158.78
142.19,142.09,156.46,163.88,164.67
142.56,142.21,156.11,163.46,157.55
142.16,142.31,160.96,163.52,164.5
142.61,141.97,156.22,162.99,367.37
142.22,142.15,156.27,162.91,158.07
142.46,142.06,833.45,163.91,161.2
142.33,142.13,834.09,173.02,158.05
142.29,142.16,156.3,163.1,157.71
142.81,142.19,162.43,167.92,157.61
142.77,142.46,156.71,162.98,837.31
142.26,142.17,156.48,163.74,159.86
142.45,142.5,365.72,178.8,157.62
142.86,142.12,365.99,173.82,158.06
142.51,141.95,156.1,172.34,164.57
142.85,142.13,156.07,178.85,169.11
142.26,141.95,156.56,165.53,157.5
142.98,142.33,156.78,163.32,164.55
1662.59,142.17,156.35,163.14,157.54
142.76,142.43,156.03,163.9,157.69
142.76,142.26,160.83,179.44,164.93
143.25,1663.27,156.09,162.77,157.47
142.33,141.95,156.16,163.36,158.02
142.78,142.26,833.55,163.41,157.65
142.45,142.38,156.65,163.34,164.6
142.51,142.23,156.16,172.9,157.66
142.18,142.13,156.44,174.51,157.63
142.55,142.15,156.33,168.36,157.97
142.48,142.14,833.76,168.38,157.51
142.39,142.69,156.14,163.19,157.46
142.34,142.48,155.88,162.83,157.93
142.7,142.22,158.43,173.46,157.62
142.8,142.16,156.15,163.25,157.66
142.57,142.01,156.78,162.93,157.41
142.5,142.26,158.94,166.67,157.83
142.93,142.21,156.38,173.57,157.52
142.31,142.41,156.22,163.44,157.44
415.56,142.12,155.95,165.03,157.63
142.4,142.2,156.27,163.14,157.66
142.68,142.25,157.22,163.09,157.83
415.67,142.61,156.14,163.22,368.18
142.65,142.41,156.34,163.21,157.69
142.52,142.07,162.26,162.69,157.67
142.76,142.03,156.34,162.93,157.96
142.27,142.22,156.2,162.91,157.46
142.52,142.39,166.88,173.98,164.8
142.5,142.0,156.26,163.48,157.8
142.27,142.44,156.29,173.35,164.73
142.57,142.27,156.36,163.34,158.66
142.54,142.15,166.81,173.68,157.55
415.41,142.19,156.49,173.7,157.88
142.68,1663.29,156.22,163.06,157.71
142.37,142.15,156.34,173.57,157.57
142.35,142.71,156.11,163.31,164.87
142.49,142.44,156.21,173.47,157.71
142.49,142.02,157.51,163.15,157.65
142.5,142.23,156.4,173.99,157.43
142.73,142.43,156.23,163.47,157.71
142.61,141.94,156.32,162.69,157.63
142.29,142.4,156.19,163.02,157.68
142.75,142.07,156.61,163.98,157.66
142.49,142.12,156.6,166.76,157.88
142.93,142.59,156.42,169.85,157.71
142.34,142.04,156.46,168.93,157.66
142.28,142.49,156.18,174.03,157.64
1141.68,142.59,156.43,162.91,157.88
142.63,142.34,156.53,163.3,157.57
1663.58,142.14,155.98,163.33,157.66
142.86,142.12,156.18,163.0,157.25
142.31,142.1,156.26,163.26,157.62
142.29,142.27,159.31,163.29,159.14
142.25,142.15,156.14,163.33,157.5
142.53,142.32,156.02,162.88,157.79
142.46,142.24,156.15,165.97,157.61
142.59,142.29,156.43,1053.28,157.76
415.6,142.22,167.17,163.54,158.97
142.89,142.13,156.3,163.11,157.41
142.38,414.93,156.4,163.1,157.69
142.56,142.22,156.42,163.03,164.66
142.49,1661.63,156.11,163.7,164.61
143.93,142.47,156.38,163.06,157.79
142.49,1865.7,156.36,163.1,157.92
142.33,142.16,156.44,163.59,162.52
142.26,142.77,156.41,162.86,157.55
142.52,142.19,166.75,174.06,162.6
142.33,142.28,162.95,163.31,157.41
142.52,142.25,157.82,163.36,157.39
142.97,142.26,156.96,164.46,164.8
142.51,142.24,156.13,163.3,163.63
142.55,142.26,161.11,163.53,162.41
142.37,142.38,155.97,163.0,380.44
142.82,142.3,165.66,173.56,157.53
142.51,142.42,155.97,163.22,157.66
142.71,142.54,156.18,164.87,157.42
142.79,142.32,166.76,163.16,157.34
142.46,142.01,155.99,173.44,157.66
142.51,142.55,155.99,164.28,157.85
143.19,142.27,156.3,166.11,157.46
142.43,142.19,156.07,162.76,157.6
142.57,142.09,156.07,162.92,380.45
142.34,142.38,155.91,162.94,157.69
142.47,142.22,156.25,164.06,157.68
142.44,142.6,167.32,162.94,157.73
142.3,142.31,156.13,164.11,157.38
142.43,142.28,156.07,173.52,167.88
592.28,142.21,156.83,165.64,157.71
142.58,142.13,156.43,163.14,157.84
142.69,142.26,156.03,163.14,168.49
142.48,142.26,155.94,163.22,157.55
142.32,142.54,156.24,163.19,157.65
142.38,142.52,156.08,163.17,157.43
142.75,142.08,162.49,162.83,157.63
142.47,142.48,156.07,165.18,164.56
142.73,142.13,156.32,164.0,157.45
142.57,142.35,156.15,163.11,164.64
142.51,142.14,156.34,163.07,157.38
142.44,142.05,156.06,162.86,157.63
142.68,142.19,156.1,163.15,157.69
142.84,142.32,156.0,173.49,164.5
142.59,142.25,156.27,163.7,157.73
142.52,142.08,157.31,163.08,157.61
142.47,142.11,158.41,173.66,157.78
142.39,142.45,156.45,163.85,157.38
142.48,142.25,167.1,164.38,157.67
142.49,142.94,156.54,163.44,158.03
142.54,142.56,156.03,165.12,157.61
142.45,142.27,160.62,164.2,157.62
142.38,142.49,156.08,164.42,169.14
142.73,142.27,157.21,164.88,157.71
142.75,142.35,165.44,163.25,162.56
142.42,142.01,156.35,163.03,169.0
142.51,142.16,156.05,168.61,169.58
142.31,142.12,156.24,163.05,157.81
142.71,142.25,156.01,173.98,157.6
142.58,141.94,162.58,164.41,157.62
142.34,142.33,156.34,173.77,157.6
142.58,142.48,155.9,165.19,158.38
142.52,142.06,156.13,162.87,157.97
142.58,142.12,156.02,163.42,158.1
142.58,142.29,156.14,165.27,169.19
142.55,142.67,156.49,162.82,157.69
142.59,142.54,156.28,163.28,157.72
142.88,142.19,156.3,163.42,167.57
142.29,142.09,166.87,163.4,157.59
142.52,142.39,156.27,162.85,157.79
142.37,142.11,156.93,163.75,157.63
142.59,142.35,156.07,162.86,157.62
142.57,142.03,156.1,162.91,157.62
142.48,142.42,156.18,163.34,157.96
142.66,142.54,366.21,162.89,157.47
142.57,142.15,156.24,166.36,157.34
142.55,142.22,156.4,163.72,157.54
142.53,142.22,156.17,163.24,158.71
142.34,142.67,156.24,173.41,157.78
142.4,142.35,156.4,163.11,157.55
143.06,415.04,160.5,174.18,157.58
142.38,142.25,160.55,165.09,368.33
142.38,142.24,157.69,163.61,157.44
