P-384,x448,hqc192,p384_hqc192,x448_hqc192
3802.94,1203.79,5747.7,2282.94,1264.84
804.5,3802.31,849.85,859.03,1318.73
804.36,803.51,850.01,4365.56,1998.87
804.75,803.11,1300.18,1259.93,1546.81
804.37,803.07,849.79,877.14,852.76
804.83,2232.74,849.63,859.05,2664.94
806.19,803.19,856.36,4257.89,853.04
804.92,2232.56,1276.41,861.07,852.22
804.7,2232.32,851.84,860.03,1303.82
804.8,803.46,1276.11,859.89,851.87
804.61,804.75,849.84,1709.17,851.95
805.57,803.1,850.46,4341.94,852.1
804.46,803.22,849.47,858.97,1303.98
804.49,803.07,849.51,858.77,852.36
3805.78,803.21,850.8,1308.55,1634.91
804.5,803.08,4272.74,4771.7,852.4
804.32,804.5,1302.2,859.09,862.73
806.5,803.18,1300.14,876.97,854.05
2233.12,3801.74,1265.22,1761.49,852.92
3803.19,803.02,1301.82,1261.85,1304.48
804.36,803.01,849.26,6018.72,1546.87
804.78,3110.72,850.64,869.04,1546.83
2233.13,803.19,850.46,865.88,1304.88
2233.07,803.17,849.56,1309.23,4210.76
3803.14,803.23,6661.56,1320.53,853.12
804.44,803.32,1301.27,858.55,1719.02
2233.85,803.73,4211.15,858.48,1278.15
805.79,803.06,850.37,1259.12,852.62
804.77,803.29,864.37,858.79,852.37
806.11,803.4,849.34,2042.56,853.13
804.35,803.83,1300.23,858.71,1279.09
804.6,803.27,2352.62,1291.23,1947.69
3802.57,803.23,849.55,1320.36,852.85
4681.28,803.18,849.42,858.67,852.41
805.85,803.85,4233.95,858.85,852.98
804.74,803.28,1300.94,1309.23,1303.27
804.44,2231.8,850.41,1259.22,851.95
804.7,803.13,862.88,858.94,1996.82
804.39,804.01,849.38,858.97,1303.79
804.68,803.17,1729.09,1555.42,4211.27
804.37,803.17,865.27,859.45,867.7
804.53,803.03,861.01,4336.49,852.25
806.98,803.36,4758.94,1262.3,852.04
804.5,803.12,4974.33,1309.33,1302.65
804.49,3802.29,1249.8,1312.64,1933.55
804.35,803.55,1266.33,1312.04,852.45
804.5,803.09,849.48,859.09,1570.36
805.89,3110.77,850.65,858.24,1252.54
805.79,3802.28,850.44,858.85,1278.56
805.64,803.11,1317.07,858.71,1301.9
804.44,803.34,1301.86,859.45,851.85
806.35,3802.36,852.66,861.29,852.58
804.46,803.47,864.2,4367.62,1303.42
804.54,804.41,1316.75,4859.2,853.18
804.55,803.31,1567.21,876.45,1557.89
804.39,2231.96,849.56,1277.54,852.26
804.82,2232.98,849.28,869.64,851.95
805.67,803.93,850.25,859.99,1252.62
804.68,804.38,851.19,869.06,1268.18
805.82,2231.43,849.4,872.05,853.31
805.83,803.28,1276.08,858.51,852.45
805.6,803.17,850.66,866.66,859.15
804.62,803.46,1329.26,1309.63,1724.17
804.39,803.36,1302.0,1309.51,852.08
804.82,803.2,1289.95,1309.37,4211.73
804.44,2232.22,849.68,1555.29,1303.81
804.58,803.46,4209.53,858.38,1301.95
804.37,803.05,849.62,1270.64,1304.53
804.84,803.22,849.29,1310.94,1301.96
804.65,803.04,850.1,1324.21,867.69
3802.92,803.36,1544.43,1310.35,1304.43
804.51,803.24,849.35,1591.35,852.23
804.69,803.18,849.66,1309.42,851.99
804.62,803.16,1275.94,1310.81,854.02
804.83,803.84,867.6,858.87,1252.85
804.7,803.83,850.05,1331.37,852.11
804.45,803.32,850.83,858.83,852.16
804.58,803.24,1300.97,4703.58,5327.47
804.57,803.3,1276.66,859.75,852.54
804.53,803.35,1249.92,858.32,4557.29
804.53,803.35,849.47,1555.27,1303.56
804.46,803.21,1929.52,858.81,852.07
3803.44,804.46,864.74,876.22,1547.9
804.69,803.27,865.05,859.81,851.82
804.69,802.98,849.64,858.68,3646.87
804.52,803.29,1544.64,1308.38,852.53
804.15,803.24,3934.68,858.43,1277.88
804.45,803.53,4324.79,4217.52,851.91
805.56,803.34,1303.06,858.68,852.99
804.57,803.32,849.33,2641.22,852.06
804.56,803.09,4209.03,859.42,853.56
804.78,803.42,850.34,2665.8,1277.77
805.61,3801.55,1933.25,858.55,1702.21
3803.13,803.17,850.96,858.27,852.63
804.48,2232.14,1544.47,1329.92,852.48
805.35,2232.31,4678.06,858.38,851.92
804.48,803.26,849.56,4808.59,852.56
804.47,803.36,858.28,1659.59,1253.99
3803.22,803.31,4209.59,861.48,867.49
804.4,803.16,1944.46,1286.3,1302.69
804.37,803.24,850.93,858.69,1949.06
805.61,803.03,849.95,859.67,1277.95
804.62,3802.16,849.63,5645.13,878.59
804.47,803.13,850.8,858.81,854.29
804.42,803.09,1250.53,1259.36,864.21
804.47,803.23,867.32,4432.99,1548.01
5132.9,3802.89,849.41,2007.61,1304.71
804.38,803.08,4260.83,858.81,1546.91
804.99,803.12,849.8,4221.12,852.78
804.68,803.28,4340.92,858.46,864.39
4681.77,803.13,1945.6,858.37,1317.59
804.53,2230.97,1301.53,1966.99,855.64
804.38,4287.97,1302.01,4218.93,4581.91
804.48,803.33,849.73,1302.31,852.24
805.59,803.18,4660.48,1329.88,862.74
804.54,3803.46,4209.97,869.66,858.14
804.49,803.36,849.46,1581.33,852.04
804.53,804.17,1250.81,861.98,867.62
805.56,803.25,849.54,858.69,1283.25
804.28,2232.91,861.19,1269.41,867.98
804.53,804.03,1251.21,858.96,1557.09
804.52,803.13,1250.35,858.49,2000.97
804.73,803.23,849.52,858.84,881.35
804.6,803.09,860.01,858.43,4210.89
805.65,802.98,849.79,1309.18,1305.52
804.62,803.08,8431.39,1259.04,4851.61
804.53,803.37,849.47,858.76,853.19
805.19,803.02,1313.43,6550.53,1303.92
2233.43,2232.15,849.51,881.24,867.81
804.54,803.21,849.82,891.91,1277.72
804.53,803.16,1275.02,859.05,852.54
804.5,2232.09,4336.96,858.61,852.22
804.68,3801.86,850.5,1308.31,1303.47
804.62,803.33,4208.21,860.19,2663.5
3803.71,803.22,849.2,866.14,4213.64
804.46,803.75,1315.96,858.66,5652.32
2233.5,803.65,1300.33,1260.21,1549.13
804.51,803.26,1702.18,1310.0,1253.59
804.37,803.3,1300.07,1277.5,852.09
805.55,803.25,1301.25,4220.93,4262.9
804.45,803.28,849.39,1285.7,852.08
804.42,803.33,1321.91,858.61,851.89
3803.03,3801.45,849.43,859.0,852.16
804.55,803.11,1301.48,858.61,1253.62
804.71,803.33,849.54,1284.5,1302.92
804.44,2232.23,850.57,858.69,1277.81
804.47,5804.32,1299.12,879.46,1296.84
805.62,803.22,1304.14,1709.72,1252.53
2235.26,803.96,5798.03,4782.19,5740.38
804.9,803.55,850.57,858.75,868.01
804.77,804.06,1997.01,4219.47,851.77
2232.97,3801.56,849.34,858.99,1302.15
805.58,803.45,1302.26,1284.34,2119.82
2233.32,803.13,1300.9,858.92,1304.91
804.49,2231.06,861.16,862.16,853.58
3802.91,803.06,4236.05,4669.23,1302.75
4231.71,803.14,850.55,1285.09,852.12
804.55,803.2,1701.29,859.32,852.5
805.68,804.41,849.4,858.41,853.36
805.0,3804.93,859.98,5531.93,852.17
2640.62,3802.91,1567.03,1328.64,1278.06
2233.17,803.2,4243.35,884.61,852.5
806.72,803.7,850.49,1328.79,851.95
807.02,803.38,1299.97,1309.45,1294.39
804.66,803.22,1300.45,4514.24,852.66
805.91,803.16,1760.34,1299.19,851.97
804.42,2232.09,4660.31,4216.19,1302.79
804.61,803.28,867.01,1261.84,852.19
804.59,3801.44,1544.12,1259.37,851.97
3803.16,803.84,851.15,859.33,1997.28
4232.0,803.3,1300.14,1710.96,853.02
804.44,803.19,850.39,858.41,852.17
804.59,803.23,1544.56,859.54,1303.06
804.49,802.96,850.61,1309.26,1252.57
804.66,803.16,871.71,1308.58,852.94
2236.09,803.05,850.14,1311.36,1304.07
3803.51,804.19,1299.88,858.6,4212.5
804.45,803.3,1300.2,4570.53,1302.66
804.51,3802.72,860.88,4845.05,1703.48
804.63,2637.12,849.57,1310.7,1304.83
804.64,803.24,1249.94,881.83,852.34
804.56,803.24,850.34,858.82,1305.34
804.45,803.18,850.36,1664.38,1304.11
2234.42,803.96,4258.74,859.56,1303.77
804.33,803.28,850.67,858.66,868.03
804.52,803.23,1276.29,4269.31,4210.09
3803.14,803.32,4338.82,1710.88,1278.04
805.66,803.18,5395.23,859.65,2023.64
805.74,803.27,849.85,859.51,852.0
804.74,3802.31,4759.91,1311.1,1278.26
804.73,803.83,4208.73,859.44,867.84
804.34,803.33,849.42,4961.34,862.79
804.67,803.2,1250.08,1284.78,852.19
804.6,803.34,1543.21,1311.1,1302.52
3803.1,803.18,850.02,858.82,868.88
3803.22,2232.26,1301.13,1556.69,867.26
804.55,2232.09,1275.22,1284.36,852.41
804.58,2232.12,849.41,1707.89,5041.6
804.45,2232.22,1317.16,858.55,1999.58
804.51,803.05,849.23,858.78,1274.84
804.56,804.83,1275.56,1259.27,865.82
804.84,803.26,1300.24,4671.45,851.88
804.4,803.33,850.24,858.65,852.03
804.53,803.2,849.57,1308.66,4210.63
804.56,803.9,849.54,1309.19,853.83
804.68,803.94,849.73,4669.41,1302.71
804.68,803.21,1300.95,859.17,852.47
804.5,804.1,874.51,858.84,852.12
804.58,803.76,849.48,1284.33,868.02
804.5,4256.41,1730.76,1284.33,1546.54
804.62,803.99,1300.67,858.67,867.96
805.61,803.26,1299.17,858.58,863.8
806.8,803.43,849.45,858.7,852.66
804.82,2637.24,4211.03,4253.86,6003.6
804.45,803.94,1301.05,1308.38,854.25
804.79,803.38,849.4,4228.76,5741.45
805.54,803.33,1300.22,860.89,1552.7
2233.42,3802.5,1544.09,1308.35,1306.24
804.57,803.31,850.03,858.72,854.89
804.54,803.58,849.43,4758.79,1278.21
804.3,803.53,850.18,858.85,853.28
804.35,2231.95,1301.29,859.75,1305.48
804.48,804.85,4745.4,859.53,1547.75
804.52,803.95,850.58,1311.34,853.16
804.52,3802.29,1313.71,858.95,5654.4
804.65,803.92,850.35,859.69,4210.96
804.67,803.45,849.77,4218.36,4267.07
3803.23,803.18,1544.81,858.84,1314.19
3111.58,2232.53,849.97,858.56,1294.68
804.54,2232.31,864.28,858.58,861.61
3802.89,803.23,850.14,1328.69,851.96
804.39,804.01,4661.76,859.25,851.97
804.44,804.07,850.49,858.78,1302.66
804.4,803.9,849.54,859.73,852.04
3803.25,803.35,4207.55,861.01,870.99
804.35,6570.49,1301.05,4269.67,864.63
804.71,803.21,849.55,858.81,852.12
804.56,803.06,1299.73,858.57,1252.43
804.52,803.07,1544.66,1333.55,851.95
805.4,803.21,1250.23,859.02,1303.06
806.0,803.2,850.74,858.56,1278.06
3803.79,803.1,1300.74,859.22,4323.28
804.51,804.31,1275.39,870.17,4662.92
805.51,803.17,1544.3,859.05,1730.82
805.77,803.1,1299.57,859.47,1319.59
806.45,803.74,1299.34,1309.18,1707.54
804.65,803.36,1700.04,1284.34,1304.7
4832.21,4680.6,5505.58,1328.01,852.07
2235.39,804.11,1315.7,859.29,1277.97
3803.3,803.37,5233.7,1288.61,2938.6
804.61,803.16,850.91,1311.2,1253.42
804.38,2230.78,1301.64,858.99,852.22
804.79,804.33,849.91,4218.72,1997.97
804.6,2641.16,864.09,1310.19,1303.75
804.59,3802.44,849.52,858.57,1297.55
804.3,803.56,1301.84,859.34,851.92
804.58,803.15,1577.31,1310.41,851.79
804.52,803.42,4411.14,858.53,854.53
804.65,803.02,849.42,2032.67,1304.61
804.48,803.16,4261.05,858.51,854.56
2641.88,803.85,877.69,858.22,864.37
804.8,3804.79,849.54,858.27,1306.81
804.65,803.05,864.42,1309.23,852.46
805.66,2232.71,850.5,859.16,1279.32
3803.17,803.88,849.87,858.71,853.18
3803.16,803.95,1702.21,1554.15,1307.17
804.46,2232.27,850.1,858.72,852.25
804.63,803.91,849.63,1285.67,1253.41
805.81,803.23,850.51,1284.25,2014.71
804.57,803.44,849.74,859.86,867.57
804.74,803.21,849.44,1308.15,852.02
804.45,803.34,849.38,858.59,881.43
804.55,803.38,1545.52,1310.17,4211.83
804.62,803.11,1300.03,858.6,1552.18
804.51,803.42,1300.92,1310.43,1302.57
805.54,803.14,850.48,1309.01,1633.55
805.51,803.01,4334.68,1555.17,1309.85
805.64,803.43,1276.32,858.92,1314.71
804.78,803.29,849.83,859.29,852.09
805.7,2637.64,850.54,2005.92,1304.11
2233.45,803.59,849.81,858.29,853.28
805.79,803.36,1301.1,858.68,852.47
804.92,803.05,1699.92,858.72,852.28
3803.1,803.06,1699.65,1564.29,1268.61
804.5,803.19,1315.92,1330.99,1253.9
2233.4,803.76,5393.76,859.84,851.81
804.77,3802.83,859.8,1653.74,1932.55
2235.42,3801.73,1292.7,4404.67,852.02
2233.55,2232.18,1300.53,1641.87,852.38
2235.41,803.23,1544.38,1258.92,1306.88
804.38,803.21,857.63,869.27,853.81
804.67,803.3,1544.54,860.69,4264.04
804.71,803.23,850.32,1308.16,1320.36
804.54,804.14,850.2,858.19,3389.52
804.44,803.76,864.37,1284.54,1303.97
805.0,2232.12,1250.02,858.38,7203.58
2233.36,5654.51,1250.24,1711.87,1277.95
804.54,4679.88,849.33,1260.4,851.92
804.7,3802.55,1249.88,3794.92,857.52
804.35,4288.03,1301.04,7692.43,869.06
804.53,803.17,1301.15,1554.56,1546.77
804.59,803.06,1290.5,1590.03,853.17
805.62,803.33,7636.34,2097.31,6912.9
804.53,2232.19,849.55,865.97,852.13
804.58,803.47,5738.26,4228.01,4762.46
3803.24,5804.82,851.43,1556.35,4888.66
804.62,803.33,2419.76,858.67,1301.64
804.8,803.85,850.11,2673.6,853.2
804.51,2232.07,849.44,858.41,852.18
2233.1,803.22,849.55,4720.1,852.35
804.62,803.15,4950.02,858.63,4276.63
805.75,803.13,6270.62,6387.68,1319.59
805.6,3802.25,1302.05,858.31,866.86
804.52,803.21,849.42,858.5,852.19
2233.53,803.23,4206.93,858.29,1303.14
804.69,2232.11,874.94,858.5,4358.48
804.54,803.14,864.26,1309.16,851.86
804.61,804.35,1300.81,859.09,4212.6
804.33,803.16,1250.3,858.29,852.11
804.48,2232.45,1544.18,858.88,1303.43
804.55,3802.31,1952.78,1309.75,851.88
805.6,803.0,849.52,1309.75,852.0
805.77,803.21,1250.02,1309.83,1293.63
804.55,803.17,1545.19,858.66,1999.95
805.22,803.19,1299.6,1308.93,1546.84
804.86,803.14,863.95,859.68,1252.34
804.63,803.79,4221.37,858.46,1268.21
804.7,803.22,1275.44,1308.66,1302.63
804.61,803.1,4244.29,1554.87,5212.3
2233.57,803.17,849.69,1259.62,1548.87
804.61,6251.7,6026.3,858.47,1547.65
3114.91,803.01,849.62,1311.39,1302.79
804.67,4680.73,1307.83,1580.52,852.2
804.27,803.05,849.72,1258.9,853.09
804.76,803.2,849.76,859.27,852.1
804.5,803.77,850.68,859.11,853.35
804.54,803.29,849.53,1308.76,1325.13
804.66,3802.08,850.12,860.61,1263.9
5131.74,803.38,849.38,1309.11,4663.85
804.46,803.43,1250.65,866.31,853.33
804.69,803.05,1562.33,1284.27,1304.04
805.45,803.45,1319.4,4333.57,1985.08
804.55,2639.61,849.33,1278.05,1302.77
804.48,803.6,1699.74,1311.95,852.19
804.48,804.37,1249.71,1309.46,853.02
804.94,803.2,4661.07,869.88,852.15
804.55,803.39,1698.24,2041.05,853.48
804.43,804.35,1301.12,858.68,852.23
804.63,803.15,849.27,1258.97,4262.21
804.58,3805.33,867.67,858.85,1253.02
804.53,803.93,877.91,858.7,1547.65
805.85,803.07,1301.28,1309.99,4358.42
804.66,803.25,6465.33,1309.72,1549.27
