P-521,hqc256,p521_hqc256
3146.61,462.22,530.3
145.41,507.46,447.62
144.42,430.29,436.76
144.56,431.44,438.66
144.62,429.11,508.5
144.41,429.96,509.12
144.8,439.22,440.18
145.7,501.4,448.83
144.62,430.77,439.96
144.85,431.6,439.09
144.69,430.16,438.06
144.37,431.68,438.69
145.01,432.31,519.38
144.63,500.83,508.49
3145.45,435.32,520.53
144.79,443.24,437.94
144.7,430.21,437.25
145.71,429.02,549.59
145.96,500.94,438.76
144.41,532.77,438.14
144.32,438.23,438.67
144.63,429.48,507.71
3146.27,430.99,403.72
144.62,432.59,508.66
145.67,501.28,438.12
144.66,502.63,437.68
144.46,432.03,437.72
144.54,451.19,439.2
146.0,430.88,508.42
145.69,501.28,935.66
145.65,439.28,445.58
144.45,430.36,935.86
147.13,429.89,436.8
144.77,432.59,1099.92
144.36,501.06,438.91
144.57,429.78,437.9
144.92,504.01,516.66
144.8,501.2,438.09
3146.36,501.29,448.52
144.52,429.93,437.23
144.72,531.93,437.24
144.4,931.64,442.66
144.48,396.59,538.6
144.47,430.21,450.16
145.63,430.87,437.1
145.63,501.46,436.99
144.26,500.95,441.12
145.59,430.0,437.93
144.48,428.88,445.45
144.57,430.47,438.17
144.63,429.99,436.71
144.43,429.92,437.73
144.43,452.16,1069.27
144.68,432.58,437.15
146.27,446.35,440.52
144.43,430.33,437.66
144.46,438.37,438.04
144.62,431.73,439.29
144.71,430.58,438.12
144.4,430.51,437.97
144.51,434.26,405.88
145.78,433.52,438.29
145.75,430.06,440.62
144.35,439.4,438.2
144.52,502.69,437.79
144.52,429.68,441.54
144.49,431.73,438.09
146.7,433.45,438.21
144.62,430.54,442.34
3146.13,433.13,439.63
144.77,532.86,507.81
145.2,500.43,438.07
144.79,430.38,437.1
144.46,430.19,459.58
144.62,429.27,403.49
144.64,430.07,529.84
145.59,430.11,440.63
418.43,432.19,440.15
418.95,430.72,437.11
144.85,431.78,439.65
3146.2,430.16,509.6
144.69,430.15,425.24
144.69,443.32,438.72
144.72,430.28,436.72
145.21,449.5,438.15
144.62,430.85,438.44
144.75,502.25,437.55
145.1,432.99,508.44
144.9,509.57,538.23
144.63,501.78,511.07
144.51,430.7,403.57
144.6,437.24,437.22
145.34,430.89,508.39
144.63,501.62,538.74
144.5,432.02,525.94
144.45,430.44,437.03
144.85,429.39,436.67
144.7,507.28,439.62
145.05,431.88,436.68
144.47,430.53,437.38
144.66,430.14,508.63
144.66,501.38,438.37
144.86,502.0,437.74
144.3,396.67,507.39
144.52,431.49,452.17
147.13,431.07,444.98
144.73,429.92,438.92
418.54,511.07,438.93
145.83,499.71,443.43
144.9,459.93,437.86
144.55,429.02,438.0
144.41,450.08,438.18
144.48,429.49,438.27
144.45,429.04,437.23
144.57,431.42,510.49
144.93,428.89,437.04
144.59,430.25,438.64
147.01,454.08,438.24
144.65,522.11,437.96
146.67,431.96,438.1
144.72,432.82,438.0
144.47,430.36,936.56
144.49,429.37,444.24
144.48,500.55,437.15
144.43,430.13,439.56
145.41,430.84,508.18
144.9,430.05,437.53
144.68,438.66,438.23
144.68,430.53,437.98
145.68,437.99,451.13
144.51,446.01,437.99
144.6,431.04,438.02
144.91,437.08,607.67
144.75,430.93,437.99
144.54,456.58,509.37
145.2,431.36,439.58
144.74,504.24,443.3
144.44,500.38,446.89
144.67,430.26,439.99
145.55,451.0,447.25
145.22,430.4,441.32
145.22,428.98,534.92
144.55,429.81,450.58
146.43,449.08,459.81
144.79,937.88,439.81
145.59,434.56,440.56
146.07,432.11,437.8
145.16,438.12,437.05
144.68,536.22,447.94
144.81,431.85,438.64
144.65,442.36,439.94
146.06,430.11,437.43
144.5,430.51,934.87
144.76,430.72,437.9
144.66,434.18,514.65
145.96,396.18,704.87
144.31,431.54,450.99
144.65,433.3,448.93
144.43,430.49,443.73
145.03,429.74,438.66
145.13,430.75,509.31
3146.08,430.51,512.67
144.75,431.71,436.93
144.68,430.88,506.81
144.76,604.82,438.17
144.78,499.58,512.48
145.86,430.53,450.65
144.65,431.65,439.04
144.46,431.96,437.28
144.58,430.68,437.82
145.82,451.6,437.7
144.45,508.95,510.46
144.74,430.42,437.53
144.53,435.98,443.43
145.72,430.7,437.97
144.41,430.24,438.61
3146.35,431.45,508.45
144.46,517.44,508.79
144.59,430.27,437.31
144.62,430.44,437.8
144.78,500.67,459.31
145.38,430.94,436.91
145.03,432.34,508.35
144.67,431.07,912.86
144.79,430.13,445.69
144.78,430.42,437.95
144.8,438.06,437.22
144.49,430.15,444.87
146.02,508.16,439.27
3147.11,432.85,507.55
144.52,439.82,438.23
144.36,438.88,468.24
144.39,431.11,437.82
144.38,500.54,446.07
144.42,430.45,438.2
418.69,430.15,448.79
144.7,448.03,514.17
144.5,511.65,437.31
144.58,431.06,437.6
144.57,431.85,438.23
144.77,500.47,446.09
144.82,501.74,515.46
144.72,505.93,703.28
144.61,431.52,403.92
144.43,430.06,438.2
144.63,431.37,438.13
144.66,501.2,508.89
144.41,428.89,544.87
144.42,439.22,438.03
144.62,448.84,438.05
144.41,501.0,436.97
144.51,448.72,438.12
144.51,430.66,436.79
144.74,429.87,519.37
144.6,431.12,452.68
144.71,432.17,514.46
144.7,430.34,437.74
144.88,429.81,440.83
144.69,445.05,444.31
144.32,431.71,438.16
144.93,430.27,438.09
144.93,430.72,438.09
144.78,430.14,517.63
144.67,432.94,438.15
144.47,500.7,437.07
144.44,430.06,437.6
144.47,431.53,442.79
144.63,431.5,518.76
144.61,433.09,438.37
144.88,431.11,444.51
3146.18,431.97,437.55
420.62,432.31,438.49
144.46,431.51,439.38
144.76,431.33,437.94
145.78,431.43,436.43
144.53,431.14,436.87
144.6,430.69,508.79
144.83,431.05,508.04
144.83,502.46,437.96
144.35,430.85,439.22
146.65,430.5,537.53
144.55,431.69,437.69
144.6,432.0,526.85
146.6,501.39,438.21
144.84,432.31,437.98
144.74,450.28,439.61
144.57,435.3,443.49
144.72,503.23,509.75
144.57,429.3,438.16
144.91,428.33,444.07
144.66,428.2,438.76
144.76,429.21,438.87
145.87,429.56,438.06
