P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
802.76,1802.02,816.99,827.41,3240.99
402.45,402.07,416.82,423.2,417.89
403.6,402.25,2842.5,423.92,425.08
402.39,402.03,2836.4,2843.09,418.21
402.72,402.14,423.06,423.46,2838.28
402.22,402.05,416.17,423.6,2838.0
403.0,402.01,416.3,2849.57,422.74
402.96,402.03,417.73,2843.37,423.12
402.48,1401.13,416.27,423.49,424.9
402.65,402.67,422.78,423.43,424.9
402.4,402.26,416.32,2843.23,420.48
402.36,402.12,421.43,424.1,417.89
402.24,1402.59,416.29,423.12,2837.9
402.31,401.9,416.44,423.38,417.6
402.27,401.97,416.18,2842.99,417.55
402.88,402.26,416.5,423.1,417.58
402.22,401.9,416.18,423.34,417.66
402.53,402.2,420.53,423.58,417.59
402.88,402.14,416.25,422.91,424.82
402.27,402.47,416.01,2842.54,417.52
402.51,402.13,416.49,424.03,418.77
402.7,401.96,416.25,423.13,417.81
402.83,402.1,422.97,423.36,420.33
402.84,402.56,416.23,2842.49,417.73
402.87,402.69,416.43,434.04,3532.21
402.38,402.3,416.57,423.45,417.47
402.31,401.94,416.28,423.22,419.99
402.44,402.12,416.45,424.36,417.67
402.77,402.67,416.12,423.32,417.63
402.79,402.06,416.41,423.69,417.73
402.23,1401.77,416.5,423.27,417.75
402.21,402.08,416.11,423.27,424.87
402.34,1401.93,416.53,423.09,5593.81
402.34,402.05,3830.93,423.24,417.76
402.23,401.98,416.32,423.54,417.58
402.28,1401.06,416.02,423.45,417.67
402.29,402.46,2836.11,423.53,417.79
402.58,401.9,416.1,422.91,417.56
402.29,402.14,416.8,423.24,417.77
1402.06,402.07,416.25,422.96,418.26
402.2,402.16,416.12,423.42,417.8
402.22,401.93,420.95,423.02,417.97
402.19,401.91,416.04,3543.82,417.74
402.25,401.99,421.06,424.95,417.48
402.35,402.46,416.45,423.76,417.52
402.19,402.67,416.38,423.09,418.01
402.28,2675.99,423.74,423.2,424.7
402.19,402.08,423.1,423.56,417.89
402.3,402.3,420.17,423.26,417.56
402.84,402.07,416.25,423.39,427.13
402.17,402.03,416.07,423.39,417.7
403.13,402.66,416.15,423.29,417.8
402.12,402.08,416.1,2842.0,417.81
402.14,401.9,420.53,429.5,417.82
402.35,401.97,416.23,423.64,417.85
402.33,402.67,427.14,427.75,2838.12
402.24,1402.1,427.16,428.51,417.66
1401.27,401.91,416.23,422.87,417.75
402.38,402.11,416.25,423.77,417.56
402.24,402.05,416.56,422.94,418.43
402.75,402.24,427.06,433.91,417.76
402.75,401.98,6124.85,434.27,417.47
402.26,402.66,416.13,423.96,417.6
402.58,402.1,417.02,3670.8,424.83
402.18,402.24,2837.18,423.4,5716.24
402.53,401.95,416.34,423.43,417.93
402.31,401.97,422.68,433.94,425.16
402.62,402.48,420.57,423.44,417.71
