P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
402.19,401.98,415.87,438.69,417.21
402.23,401.92,415.86,3542.52,417.36
402.17,401.77,415.82,422.65,417.41
402.24,402.35,415.81,423.07,417.36
402.16,401.99,422.42,438.77,417.38
402.26,401.87,422.51,438.72,417.19
402.11,401.79,415.95,422.99,417.25
1402.25,401.79,416.0,422.74,417.34
402.15,401.89,2836.58,438.76,417.38
402.08,1401.52,415.86,438.7,419.48
402.07,401.95,415.93,422.73,417.33
402.13,402.57,415.97,426.33,418.17
402.58,402.55,415.92,422.68,417.28
402.42,401.99,415.92,424.83,417.19
402.17,402.45,415.82,422.74,421.93
402.64,402.03,415.88,422.54,417.41
402.7,401.94,415.86,424.88,417.22
402.14,401.95,416.07,422.75,424.62
402.13,401.84,415.82,422.95,417.38
402.2,401.92,422.46,422.77,417.36
402.94,402.19,415.74,438.77,417.57
402.68,401.78,416.04,422.66,417.19
402.25,401.91,415.9,422.56,417.35
402.56,401.81,415.82,422.62,417.25
402.08,401.91,416.03,422.87,3532.18
402.2,401.93,422.38,428.71,421.94
1402.96,401.83,422.44,438.75,417.44
402.09,401.89,415.99,422.83,424.51
402.12,402.37,415.99,422.73,417.27
402.13,401.89,415.87,422.62,417.3
402.58,402.04,415.9,422.57,417.8
402.07,402.31,415.95,422.78,424.62
402.25,401.83,416.02,422.66,417.34
402.26,402.03,415.8,422.69,417.22
402.73,401.87,415.85,434.12,417.32
401.97,401.94,422.54,422.97,421.93
402.14,401.82,415.81,422.68,417.31
402.16,402.07,415.93,422.61,417.38
402.35,1401.5,415.77,423.54,417.44
402.17,401.89,415.84,2851.2,417.32
402.58,402.37,415.93,422.73,424.73
402.41,401.91,415.84,422.7,417.34
402.12,402.3,422.52,423.42,417.46
402.14,401.9,415.82,423.8,424.59
402.29,401.86,415.84,422.61,417.43
402.42,401.83,422.53,422.69,417.31
402.09,401.9,415.88,422.74,417.15
402.17,401.85,415.86,422.7,417.32
402.15,401.85,415.77,422.89,424.62
402.28,401.85,415.99,422.62,417.29
402.54,401.92,415.85,422.84,424.57
402.26,401.83,416.26,422.59,417.27
402.14,401.92,422.44,422.66,417.88
402.21,402.55,416.07,422.71,417.23
402.09,401.85,415.86,422.68,417.42
402.17,401.91,415.97,423.36,417.43
402.74,401.98,422.36,422.71,424.69
402.22,402.61,415.79,2841.91,417.3
402.11,401.8,415.95,422.72,417.4
402.16,401.88,416.12,438.77,424.54
402.2,401.84,415.82,422.72,417.28
402.19,401.84,415.87,422.54,422.04
402.08,401.99,415.8,438.75,417.73
402.14,401.77,415.75,423.02,417.34
402.17,401.76,415.87,422.65,417.26
402.15,401.86,415.85,422.71,417.29
402.07,402.35,417.46,422.68,417.26
402.56,401.93,420.34,422.62,418.49
402.58,402.01,415.71,422.77,417.43
402.25,401.87,416.0,422.74,419.43
402.17,401.9,415.83,422.63,417.28
402.04,402.21,416.11,422.61,417.29
402.55,402.14,415.82,422.59,417.43
402.18,402.26,417.99,422.55,417.38
402.12,401.74,415.79,422.74,417.51
402.26,402.39,415.87,422.9,2838.06
402.69,1400.99,426.78,422.82,417.26
402.17,401.8,415.96,422.78,417.61
402.58,401.91,420.47,423.55,417.3
402.07,401.88,416.05,433.45,417.49
402.19,401.94,415.95,422.7,424.69
402.25,402.3,415.81,422.79,417.79
402.34,402.35,416.4,422.78,419.51
402.12,402.35,415.87,423.35,419.4
402.04,402.05,415.86,422.78,417.89
402.11,401.85,415.88,422.64,417.31
402.15,401.88,415.79,422.72,417.46
402.67,401.86,415.88,438.8,417.46
402.76,401.9,415.88,424.42,417.36
402.02,401.83,415.86,422.71,417.42
402.05,401.96,3662.74,438.66,417.42
402.14,401.91,420.39,422.73,417.2
402.04,401.98,415.87,422.78,417.3
402.2,401.92,415.84,2851.1,417.35
402.13,401.95,426.92,422.74,417.36
402.07,401.84,415.83,422.62,417.25
1401.71,402.21,415.9,422.64,417.29
402.2,401.97,415.94,422.75,417.3
402.61,402.16,417.89,2841.37,417.32
402.1,401.86,415.99,422.75,2838.51
402.21,402.27,415.91,422.73,417.29
402.15,401.84,415.87,422.64,417.32
402.6,401.96,415.81,422.75,417.29
402.26,402.0,415.83,422.74,417.31
402.12,401.85,415.88,422.71,417.37
402.29,402.39,416.02,422.88,417.41
402.16,402.43,415.94,422.7,417.31
402.18,402.08,415.88,422.65,429.24
402.13,401.92,415.84,422.72,417.43
402.6,402.05,416.07,422.6,429.03
402.68,402.47,415.9,427.07,417.26
402.43,401.88,426.87,422.78,417.44
402.81,401.91,415.83,429.32,417.31
402.12,402.02,415.93,422.59,417.24
402.19,401.98,426.94,422.7,424.62
402.07,401.81,415.91,422.64,417.38
402.16,401.92,415.95,422.65,417.29
402.63,401.79,415.95,422.66,423.06
402.67,401.94,421.81,422.61,417.44
402.09,402.14,415.89,422.5,417.22
402.08,401.92,415.87,422.46,424.59
402.06,401.93,426.82,422.72,424.61
402.15,401.9,415.95,422.75,424.86
402.2,401.8,415.9,423.12,417.3
402.71,401.93,415.96,433.38,417.27
402.65,401.88,415.96,2846.23,417.33
