P-521,hqc256,p521_hqc256
804.36,3543.19,3138.43
804.55,4703.19,3145.61
806.01,2324.45,1944.13
5654.18,2316.63,1936.4
804.35,2316.62,1933.84
2234.36,1915.54,1924.51
804.76,2316.17,5637.43
804.38,1918.03,1924.72
804.42,1731.76,2326.41
804.5,1916.32,1925.39
804.57,3082.64,2324.85
805.6,2316.08,1925.89
2233.41,2721.06,2785.0
805.49,7009.09,7073.72
805.18,2346.59,3130.61
804.56,2323.57,1926.19
804.38,3119.55,2766.19
804.44,4766.54,2327.43
804.88,1915.73,2469.18
804.38,7493.42,1935.78
804.41,2324.09,1926.05
804.53,2315.88,3130.92
3042.93,3119.95,2326.45
804.36,1915.98,2469.42
804.59,2516.46,2335.15
804.82,2316.78,2337.04
805.53,2316.15,2470.72
804.55,2324.47,1925.57
804.48,2316.02,3177.42
4231.59,2316.25,2766.63
804.42,2462.52,2683.87
804.77,2315.05,2325.7
2233.23,1732.22,4382.93
805.65,1916.16,2468.99
804.31,1731.27,3141.99
804.41,2677.92,1937.57
805.5,5274.38,3365.77
805.52,3119.91,2325.2
804.39,5391.31,2325.55
804.43,2316.64,2336.09
804.59,2316.16,2880.8
804.37,3360.41,2766.04
804.54,2316.58,3158.28
804.24,1919.63,2326.98
805.71,2316.42,1924.49
804.38,2316.26,2329.51
804.79,2327.02,2471.07
3805.79,2677.32,6039.22
805.49,3119.53,3095.11
2233.87,1919.1,2346.99
2233.09,2316.52,2683.59
3806.86,2462.19,2338.21
805.06,2863.56,2324.41
3806.55,2316.57,2346.37
2233.13,1916.16,1924.23
804.48,2316.34,1924.38
2233.32,2317.51,2325.58
806.81,2462.11,1940.38
3806.18,1915.96,1928.75
804.55,3687.37,1938.08
5021.05,2316.58,2326.89
804.38,2324.19,2370.5
804.35,3124.33,2329.96
804.4,2469.9,2329.1
3493.45,1923.66,2331.58
804.36,2317.63,4780.59
804.34,2720.94,1926.57
804.53,2319.37,1932.13
3805.94,2761.35,2343.42
804.39,3122.63,2327.42
804.46,2318.02,2325.68
805.45,3970.79,1957.06
805.65,2335.01,3129.59
805.57,1935.77,6920.97
805.75,2317.44,3085.7
3965.9,2480.55,2329.38
804.68,2315.93,3387.26
804.4,2321.67,2325.74
805.71,2316.97,3131.68
4253.43,3647.84,1926.05
804.44,3123.83,3695.56
804.55,4255.15,2325.47
3805.98,1731.61,2325.78
804.35,2316.05,3694.16
804.59,6035.34,3984.63
805.67,2462.78,1946.25
2235.23,2759.45,2335.09
804.24,4220.62,3696.86
804.52,2316.46,1943.99
804.6,1916.24,2330.96
2234.42,2461.89,2338.97
8253.8,1914.74,2683.94
804.74,2315.67,1925.81
804.35,1734.5,2328.09
3805.83,1916.76,2334.47
804.36,1926.56,2325.07
804.58,4377.68,2324.92
804.9,2323.91,4948.1
804.31,1916.56,2326.73
804.59,2766.3,2337.85
804.36,2334.89,2344.14
804.68,1915.96,2326.27
804.35,2324.49,1925.02
804.3,1924.88,6763.74
804.34,2768.35,1928.02
804.24,2315.8,2327.82
804.7,1915.33,4773.82
4232.3,1916.11,2325.29
2233.04,2321.09,5435.82
804.48,1934.36,1936.95
804.62,4371.32,3086.37
804.55,2326.8,1928.91
804.94,2317.64,2347.45
804.42,1915.71,2326.1
804.44,1738.17,3178.21
804.38,2315.53,2336.5
804.42,2331.56,2337.78
804.48,2316.03,4686.25
804.51,4051.29,2328.53
805.8,2318.23,2329.16
8205.64,2316.26,1923.73
804.48,2317.07,2470.33
804.25,2322.16,2331.66
804.23,2316.47,1929.04
804.48,1915.99,2327.67
804.47,2316.51,2684.57
804.48,2759.38,1926.34
805.64,4565.5,1962.62
804.55,2316.63,2325.07
2233.16,4138.94,2471.19
804.35,1921.87,1970.76
805.69,7463.11,4001.75
804.35,2316.03,2765.97
804.51,2336.74,2479.94
804.81,2316.18,2325.56
804.24,1925.76,1924.94
804.41,1918.25,2324.82
2232.97,2316.3,2870.13
804.41,3880.18,1924.28
804.56,2325.24,2326.87
805.95,2319.47,2326.61
804.5,2316.14,1928.81
804.54,2316.16,3365.86
804.57,2759.24,2335.49
804.68,3119.6,2766.51
806.46,2316.14,3124.59
804.33,3685.08,3999.34
804.55,1915.08,2325.42
3042.93,3795.76,6286.87
804.82,1731.43,1930.01
804.82,2331.8,2338.18
804.52,2344.97,3141.01
2235.95,1915.78,1924.73
804.64,4137.05,5412.75
2233.21,1930.11,1924.78
