P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
72.26,71.89,86.64,92.78,89.42
72.86,72.59,92.62,92.84,87.86
72.25,72.05,92.9,92.68,87.61
72.71,71.96,86.56,92.76,96.44
72.07,72.09,86.17,92.76,94.54
72.82,71.95,86.11,92.68,87.5
72.17,72.43,90.81,93.97,94.56
72.19,71.98,93.72,92.72,88.54
72.54,71.89,86.14,93.18,87.94
73.51,71.9,89.08,92.75,727.14
72.21,71.85,86.7,94.24,87.76
72.29,72.56,86.92,92.91,728.94
72.21,72.05,85.83,93.83,88.16
72.19,72.78,85.82,103.41,94.59
72.94,72.12,85.9,92.97,88.11
72.05,71.9,85.92,92.77,87.62
72.05,72.03,85.97,94.22,87.34
72.37,71.92,85.8,93.16,87.33
72.42,71.94,85.74,93.67,95.18
72.1,71.82,85.93,94.31,87.39
72.14,71.86,92.34,92.63,87.31
72.1,72.52,85.75,93.16,88.02
72.26,72.0,85.78,93.17,87.37
72.49,1071.86,86.02,93.03,87.34
72.79,71.95,85.93,99.77,87.44
72.31,71.96,85.9,92.9,87.57
72.27,71.98,85.78,93.0,87.36
72.51,71.94,85.94,93.34,88.43
72.24,71.97,86.08,94.27,87.59
72.19,71.91,85.78,93.23,87.49
72.24,1071.24,92.58,95.61,87.72
72.05,72.39,85.9,95.73,87.35
72.2,71.93,85.89,93.05,87.34
73.16,72.13,85.78,104.44,90.9
72.34,73.67,85.83,93.99,94.57
72.35,72.27,86.03,93.1,87.34
72.79,72.48,85.79,93.51,89.31
72.28,71.95,85.84,97.06,87.38
72.3,71.9,85.84,95.52,87.75
72.25,71.94,85.77,94.17,87.82
72.23,71.98,85.9,94.22,87.51
72.23,72.0,85.91,92.7,89.84
72.35,71.97,85.9,92.82,87.59
72.49,72.02,85.71,94.51,87.45
