P-521,hqc256,p521_hqc256
406.68,1911.03,1751.23
405.28,1911.14,1930.55
405.7,1911.25,1920.25
405.26,1911.79,1920.82
1406.71,1929.53,1920.31
405.09,3908.69,1920.43
1404.54,1911.71,1920.48
1406.77,2736.83,1921.44
405.2,1911.32,1920.14
405.13,1911.32,1920.19
405.18,1910.89,1920.72
405.76,1911.76,1920.75
405.15,1939.96,1920.47
405.15,2677.45,1922.55
1406.76,1911.25,1920.08
405.04,2859.36,1920.57
407.24,1732.68,1950.33
405.13,1929.63,1931.09
405.08,1911.35,1920.88
405.12,1911.62,3974.72
405.09,1914.18,1920.12
405.06,1910.9,1920.07
405.16,1911.66,1921.13
405.14,1911.19,1920.97
405.12,1911.44,1922.23
405.12,1911.35,1921.1
405.16,2754.5,1920.74
405.14,1911.17,1923.73
405.11,1911.08,1926.41
1404.84,1911.89,1920.88
405.27,1911.81,1922.48
405.18,1911.77,1920.68
405.04,1911.17,1919.5
405.1,1911.35,1764.9
407.21,1911.36,1930.5
405.11,1911.48,1920.46
405.11,2857.45,2728.11
405.1,2678.32,1941.85
405.06,1911.27,1919.97
405.03,1911.07,1920.86
405.1,1911.27,1920.47
405.16,1732.55,1919.58
407.22,1909.44,1920.77
407.29,1911.74,1919.95
407.15,1734.86,1920.85
405.11,1911.44,1920.48
405.18,1911.45,1920.37
405.35,2610.19,1931.97
405.21,1911.36,1919.84
405.22,1913.16,1942.14
405.21,1911.68,1930.4
405.2,1911.01,1920.02
407.33,1911.17,1742.39
405.25,1913.13,1920.54
405.16,1911.16,1921.0
405.08,1933.54,1921.56
408.36,1911.39,1920.17
405.13,1911.27,2696.01
405.15,1911.08,1920.24
405.14,1913.76,1920.12
405.17,1911.12,1924.7
405.16,1911.05,1919.72
1405.09,1911.28,1920.76
405.11,2678.43,1920.02
405.11,1911.08,1920.85
405.11,1911.44,1920.27
1406.13,1911.35,1930.76
408.5,1910.88,1935.53
405.18,1911.01,1920.28
405.32,1911.96,1920.52
1404.66,1929.54,1920.73
405.25,1929.59,1920.66
405.21,1912.65,1921.32
405.24,1911.35,1920.19
405.25,1911.39,1921.42
405.05,1930.0,1931.44
407.38,1910.48,1926.65
407.4,1911.1,1920.42
407.34,2855.95,1920.97
1404.71,1912.71,1921.09
405.08,1911.93,1921.55
1404.66,1929.65,1920.54
405.21,1911.72,1920.43
405.06,1911.35,1920.21
405.26,1911.4,1919.67
405.12,1911.31,1919.74
407.18,1911.0,1741.67
405.13,1911.97,2521.18
405.13,2677.63,2684.21
407.34,1919.3,1920.19
406.47,1921.81,1942.16
405.22,2857.46,1945.81
405.27,1911.25,1740.98
407.29,1911.5,1920.06
407.29,1919.3,1921.2
405.19,1911.17,1942.18
407.23,1910.97,1919.67
405.07,1911.13,1919.96
405.04,1930.14,1922.21
407.2,1921.84,1929.93
405.08,1911.27,1943.11
405.14,1910.71,1918.81
405.23,1911.36,1920.25
405.2,1911.68,1920.41
405.02,1910.6,1922.07
405.2,1911.02,1921.73
405.13,1911.15,1919.83
405.16,1732.52,1919.63
405.16,2684.67,1930.49
407.36,1929.52,1920.16
405.1,1911.35,2695.22
405.16,2677.35,2685.38
405.13,1911.82,1931.07
405.21,1911.65,1920.11
405.15,1910.97,1920.06
405.19,1911.03,1942.56
405.13,1911.06,1942.09
405.02,1911.21,2695.27
405.51,1930.22,1925.58
405.15,2861.27,1920.07
407.47,1911.17,1920.35
1407.15,1911.65,1921.22
405.23,1911.4,1920.36
405.14,1913.01,1919.93
405.14,1922.31,1920.65
405.47,1913.06,1942.09
405.13,1911.55,1920.94
405.33,1911.43,1943.43
405.16,1936.14,1920.55
405.17,1911.06,1920.53
405.02,2857.95,3213.67
405.17,1911.31,1920.32
405.3,1911.26,1921.79
405.16,1911.32,1925.7
405.17,1911.05,1919.79
405.1,1910.86,1920.62
405.03,1919.58,1919.72
405.06,1911.33,1920.09
405.19,1911.53,1920.67
405.21,1911.24,1919.84
407.33,1911.06,1942.21
405.08,1911.12,1920.48
407.16,1911.37,1922.49
405.1,1911.7,1743.59
1404.62,1911.18,1920.11
408.49,1911.42,1920.22
405.13,1912.14,1920.0
405.04,1911.28,1920.05
408.41,2678.28,1741.19
408.41,1911.29,1923.78
408.56,1912.03,1919.9
405.15,2678.23,1920.13
405.16,1929.94,1942.68
405.09,1910.77,1919.67
405.41,2695.95,1931.42
405.12,1910.92,1919.95
407.25,1911.15,1929.92
405.41,1911.49,1920.34
405.19,1911.28,1919.93
407.15,1922.18,1920.55
405.15,1911.08,1920.12
405.15,1913.41,1920.01
407.27,1911.76,1920.86
405.17,1911.28,1921.54
405.2,1911.3,1920.2
407.25,1911.47,1929.86
1404.78,2677.64,1920.46
405.23,1911.23,1925.02
405.12,1911.8,1920.04
405.14,1911.35,1920.52
404.99,1732.39,1919.75
405.19,1910.95,1919.96
405.17,1911.01,1930.51
406.49,1929.4,1920.2
408.39,2677.65,1748.63
1404.62,1911.23,1919.94
405.06,1911.18,1921.24
405.07,1910.67,1920.46
405.19,1911.28,2761.36
408.43,1911.28,1930.88
405.09,1911.53,1927.94
405.09,1914.26,1920.79
405.17,1910.96,1921.35
405.19,1911.16,1920.13
405.26,1912.19,1919.99
405.21,1911.67,1921.05
408.4,1922.74,1920.91
408.43,1912.37,1922.39
405.14,1913.14,1920.53
408.56,1911.25,1922.82
405.2,1926.49,1934.06
405.09,1751.01,1922.92
405.68,1911.12,1931.12
408.36,2677.53,2696.26
405.23,1911.12,1920.85
405.54,1910.91,1921.06
407.17,1911.14,1933.87
405.13,3140.87,1939.36
405.09,1911.23,1922.41
405.17,1910.78,1941.42
405.18,1911.96,1920.27
405.35,1911.07,1927.77
405.15,1911.15,2686.98
405.14,1913.39,1921.62
405.06,1913.16,1941.86
407.18,1911.16,1920.15
405.15,1911.23,1930.16
405.16,1911.13,1930.86
405.09,2695.7,1943.43
405.13,1911.44,1920.61
405.15,1911.72,1923.18
405.09,1911.07,1920.09
405.23,1911.33,1930.49
406.43,1911.25,1934.08
405.19,1929.88,1924.81
405.17,1911.0,1942.44
405.24,2865.12,1921.87
408.43,1911.21,1926.77
405.17,2857.67,1741.2
405.14,1919.27,1930.47
405.18,1911.87,1920.45
405.21,1910.99,2684.64
408.47,1911.32,1919.68
405.2,1911.58,1920.05
405.08,2511.6,1920.51
405.2,1911.24,1931.31
405.13,1911.28,1920.05
405.15,1911.26,1920.1
406.49,1911.35,1919.86
405.23,1911.32,1919.99
406.33,1910.83,2869.61
405.11,1911.26,1920.25
406.43,1915.05,1920.68
408.41,1910.93,1942.25
405.13,1911.04,1920.17
406.34,1911.37,1920.45
405.19,1911.32,1933.52
1404.63,1911.05,1919.92
405.14,1732.27,1920.06
405.1,1911.05,1920.22
405.24,1911.3,1919.49
405.54,1911.47,2684.84
407.15,1911.13,1920.3
405.09,2696.24,1928.58
405.11,1921.47,1920.42
405.2,1922.34,1920.88
405.23,2857.12,1930.6
405.28,1917.99,1923.09
405.12,1911.01,1920.06
405.22,1911.27,1922.22
405.24,1911.67,2618.86
405.05,1911.3,1920.36
405.09,1911.15,1918.18
405.34,1910.77,1920.71
405.12,1911.22,1920.17
405.04,1911.2,1921.23
407.29,1926.54,1920.35
404.98,1911.6,2684.89
407.38,1911.5,1920.1
405.17,1911.82,3975.37
405.23,1911.11,2746.07
1406.66,1911.23,1920.6
1405.18,1910.99,1923.83
405.08,1911.31,1919.71
405.17,2857.0,1922.36
405.13,1910.99,1920.66
405.33,1911.29,1920.34
405.02,1911.21,1920.73
405.25,1911.4,1920.25
405.17,1921.16,1920.64
405.18,1911.05,1921.15
406.36,1732.47,1920.06
407.25,1929.85,1927.19
405.15,1929.43,1920.63
405.19,1910.99,1920.08
405.17,1929.71,1942.26
405.17,1930.52,1919.77
405.02,1934.16,1920.29
406.42,1929.84,2876.41
405.02,1911.13,1930.77
405.31,1910.97,2868.18
405.23,1911.15,1919.94
408.5,1929.87,1921.28
408.47,1911.11,1920.06
405.29,1911.3,1921.6
408.32,1910.61,1920.03
405.12,1920.45,1920.48
405.16,3162.51,2685.97
408.35,1910.92,1936.85
405.15,1911.64,1919.99
405.24,1911.17,1922.34
405.17,1750.78,1919.89
405.13,1926.23,1922.67
405.08,1911.21,2685.18
405.02,1910.96,1929.27
405.04,1911.17,1919.95
405.31,1911.09,1919.95
405.15,1910.88,1929.69
405.13,1732.2,1942.11
405.16,1911.74,2870.82
405.07,1911.67,1920.38
405.06,1910.88,1920.05
405.1,1929.7,1931.01
408.45,1923.1,1919.82
405.22,1911.09,1920.31
407.23,1911.13,1919.69
405.24,1910.82,1921.57
406.77,1731.98,1923.37
405.2,1911.76,1920.3
405.21,1911.48,1944.56
405.2,1911.34,2866.56
405.17,1911.1,1919.86
407.25,1911.1,1919.74
405.32,1911.27,1922.07
405.21,1911.0,1919.88
405.25,1911.12,1920.94
407.2,1911.17,1920.1
407.15,1911.18,1922.27
405.09,1910.92,1924.98
405.13,1910.8,1920.45
405.23,1911.15,1921.32
405.2,1911.02,1921.69
407.35,1911.45,1920.04
407.27,1911.33,2866.7
407.2,1911.06,1741.0
405.12,1915.6,1919.89
405.29,1931.27,1942.47
405.09,1915.62,1920.98
405.26,2677.87,2751.05
405.18,1926.43,1921.14
405.25,2858.14,1920.15
405.56,1911.71,1921.87
405.27,1735.02,1921.19
407.27,1910.7,1922.43
407.24,1911.58,1920.07
405.08,1929.38,1920.22
405.11,1911.09,1919.11
405.05,1911.27,1920.87
405.21,1910.9,1920.46
405.15,1911.26,1920.19
405.16,1911.38,1938.74
405.1,2859.75,1925.11
405.19,1911.59,1919.66
405.18,3919.69,1920.19
405.09,1929.62,1920.08
405.16,1911.03,1920.2
405.25,1910.92,1921.14
405.23,1910.97,1926.96
405.13,1912.87,1920.54
405.2,1732.92,2694.93
405.24,1929.62,1924.85
405.34,1911.19,1919.5
407.27,1913.26,1920.67
405.3,1911.54,1945.47
405.0,1929.43,1920.39
407.33,1932.27,1919.97
405.23,1911.24,1931.26
405.22,1928.48,1920.88
1404.71,1919.12,1932.21
407.12,1911.2,2746.72
405.1,1911.44,1919.93
405.14,1911.1,1930.46
405.27,1911.2,1920.18
1404.69,3083.61,2696.67
405.2,1911.21,1920.7
405.11,1911.55,3143.83
405.12,1911.22,1942.18
405.27,1911.17,1930.27
405.13,1911.29,1920.54
407.33,1911.61,1930.91
405.24,1911.45,1920.0
405.09,1921.62,1920.75
405.17,1911.08,1941.91
405.11,1912.02,1935.21
407.22,1911.08,1920.13
1405.2,1918.36,1920.04
405.1,1910.26,1921.34
405.24,1912.53,1930.79
405.13,1911.18,1927.21
405.13,1919.26,1920.99
405.19,1911.14,1920.25
407.22,1911.24,1920.6
405.17,3705.02,1919.77
407.37,1930.13,1920.61
405.13,1911.02,1920.25
405.15,1911.25,1931.64
408.43,1910.8,1920.82
407.61,1943.88,1922.7
405.08,1740.37,1922.28
405.05,1911.4,1920.46
405.21,1732.75,3865.89
408.41,1911.98,1919.96
406.41,1911.17,2866.58
405.17,1911.92,1920.34
405.05,1911.2,1921.73
406.79,1911.27,1920.35
406.43,1911.09,1920.33
405.24,1911.22,1919.91
405.21,1911.18,1920.74
405.14,1911.23,1921.52
407.16,1911.12,1920.14
405.01,1732.57,1920.44
1404.65,1922.04,1920.74
407.36,1911.85,1920.59
406.7,1732.36,2683.77
405.08,1911.92,1920.56
405.15,1911.39,1919.99
407.31,1911.61,1919.91
1404.58,1911.51,1922.94
405.16,1911.65,1919.56
