timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes
2026-08-05T22:11:52+01:00,tls,mutual,secp384r1,mlkem768,simple,server,500,3696691,7393.382,6471680
2026-08-05T22:11:52+01:00,tls,mutual,secp384r1,mlkem768,simple,client,500,23290909,46581.818,5591040
2026-08-05T22:15:21+01:00,tls,mutual,secp384r1,hqc192,simple,server,500,24762809,49525.618,6569984
2026-08-05T22:15:21+01:00,tls,mutual,secp384r1,hqc192,simple,client,500,35029070,70058.140,5214208
2026-08-05T22:18:52+01:00,tls,mutual,secp384r1,p384_hqc192,simple,server,500,25086714,50173.428,6889472
2026-08-05T22:18:52+01:00,tls,mutual,secp384r1,p384_hqc192,simple,client,500,37137044,74274.088,5939200
2026-08-05T22:22:23+01:00,tls,mutual,secp384r1,x448_hqc192,simple,server,500,24627877,49255.754,6586368
2026-08-05T22:22:23+01:00,tls,mutual,secp384r1,x448_hqc192,simple,client,500,34877680,69755.360,5824512
2026-08-05T22:25:23+01:00,tls,mutual,secp521r1,P-521,simple,server,500,4811034,9622.068,6434816
2026-08-05T22:25:23+01:00,tls,mutual,secp521r1,P-521,simple,client,500,23176686,46353.372,5849088
2026-08-05T22:28:21+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,server,500,6661558,13323.116,6799360
2026-08-05T22:28:21+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,client,500,24976514,49953.028,5644288
2026-08-05T22:31:16+01:00,tls,mutual,secp521r1,mlkem1024,simple,server,500,3861470,7722.940,6483968
2026-08-05T22:31:16+01:00,tls,mutual,secp521r1,mlkem1024,simple,client,500,22100224,44200.448,5804032
2026-08-05T22:36:03+01:00,tls,mutual,secp521r1,hqc256,simple,server,500,30488404,60976.808,6635520
2026-08-05T22:36:03+01:00,tls,mutual,secp521r1,hqc256,simple,client,500,42810255,85620.510,5554176
2026-08-05T22:40:52+01:00,tls,mutual,secp521r1,p521_hqc256,simple,server,500,30725299,61450.598,6955008
2026-08-05T22:40:52+01:00,tls,mutual,secp521r1,p521_hqc256,simple,client,500,45585849,91171.698,5996544
2026-08-05T22:43:57+01:00,tls,mutual,mldsa44,P-256,simple,server,500,1841373,3682.746,6524928
2026-08-05T22:43:57+01:00,tls,mutual,mldsa44,P-256,simple,client,500,29869171,59738.342,5324800
2026-08-05T22:47:01+01:00,tls,mutual,mldsa44,x25519,simple,server,500,1768740,3537.480,6516736
2026-08-05T22:47:01+01:00,tls,mutual,mldsa44,x25519,simple,client,500,30129508,60259.016,5816320
2026-08-05T22:50:07+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,server,500,3318460,6636.920,6590464
2026-08-05T22:50:07+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,client,500,32657680,65315.360,5840896
2026-08-05T22:53:10+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,server,500,1957321,3914.642,6496256
2026-08-05T22:53:10+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,client,500,29974560,59949.120,5804032
2026-08-05T22:56:12+01:00,tls,mutual,mldsa44,mlkem512,simple,server,500,1818399,3636.798,6537216
2026-08-05T22:56:12+01:00,tls,mutual,mldsa44,mlkem512,simple,client,500,31010437,62020.874,5341184
2026-08-05T22:59:31+01:00,tls,mutual,mldsa44,hqc128,simple,server,500,11626152,23252.304,6598656
2026-08-05T22:59:31+01:00,tls,mutual,mldsa44,hqc128,simple,client,500,34968126,69936.252,5406720
2026-08-05T23:02:50+01:00,tls,mutual,mldsa44,p256_hqc128,simple,server,500,12010212,24020.424,6856704
2026-08-05T23:02:50+01:00,tls,mutual,mldsa44,p256_hqc128,simple,client,500,36929916,73859.832,5672960
2026-08-05T23:06:08+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,server,500,10859471,21718.942,6565888
2026-08-05T23:06:08+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,client,500,34864563,69729.126,5419008
2026-08-05T23:09:18+01:00,tls,mutual,mldsa65,P-384,simple,server,500,2640386,5280.772,6807552
2026-08-05T23:09:18+01:00,tls,mutual,mldsa65,P-384,simple,client,500,34002301,68004.602,5828608
2026-08-05T23:12:24+01:00,tls,mutual,mldsa65,x448,simple,server,500,2207244,4414.488,6557696
2026-08-05T23:12:24+01:00,tls,mutual,mldsa65,x448,simple,client,500,33430364,66860.728,5836800
2026-08-05T23:15:35+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,server,500,4285216,8570.432,6885376
2026-08-05T23:15:35+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,client,500,36196814,72393.628,5853184
2026-08-05T23:18:41+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,server,500,2753213,5506.426,6561792
2026-08-05T23:18:41+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,client,500,33664522,67329.044,5861376
2026-08-05T23:21:47+01:00,tls,mutual,mldsa65,mlkem768,simple,server,500,1564098,3128.196,6578176
2026-08-05T23:21:47+01:00,tls,mutual,mldsa65,mlkem768,simple,client,500,33249509,66499.018,5554176
2026-08-05T23:26:20+01:00,tls,mutual,mldsa65,hqc192,simple,server,500,20349380,40698.760,6610944
2026-08-05T23:26:20+01:00,tls,mutual,mldsa65,hqc192,simple,client,500,60744672,121489.344,5558272
2026-08-05T23:30:59+01:00,tls,mutual,mldsa65,p384_hqc192,simple,server,500,21453233,42906.466,6914048
2026-08-05T23:30:59+01:00,tls,mutual,mldsa65,p384_hqc192,simple,client,500,63601574,127203.148,5750784
2026-08-05T23:35:36+01:00,tls,mutual,mldsa65,x448_hqc192,simple,server,500,20895186,41790.372,6602752
2026-08-05T23:35:36+01:00,tls,mutual,mldsa65,x448_hqc192,simple,client,500,61231114,122462.228,5652480
2026-08-05T23:39:58+01:00,tls,mutual,mldsa87,P-521,simple,server,500,2174706,4349.412,6553600
2026-08-05T23:39:58+01:00,tls,mutual,mldsa87,P-521,simple,client,500,42529115,85058.230,5820416
2026-08-05T23:44:24+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,server,500,3781418,7562.836,6893568
2026-08-05T23:44:24+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,client,500,47801576,95603.152,5931008
2026-08-05T23:48:41+01:00,tls,mutual,mldsa87,mlkem1024,simple,server,500,1246726,2493.452,6574080
2026-08-05T23:48:41+01:00,tls,mutual,mldsa87,mlkem1024,simple,client,500,41138850,82277.700,5611520
2026-08-05T23:53:45+01:00,tls,mutual,mldsa87,hqc256,simple,server,500,27744859,55489.718,6774784
2026-08-05T23:53:45+01:00,tls,mutual,mldsa87,hqc256,simple,client,500,61165481,122330.962,5640192
2026-08-05T23:58:55+01:00,tls,mutual,mldsa87,p521_hqc256,simple,server,500,28403249,56806.498,7032832
2026-08-05T23:58:55+01:00,tls,mutual,mldsa87,p521_hqc256,simple,client,500,63129365,126258.730,5742592
