timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-21T13:44:08+01:00,tls,mutual,mldsa44,x25519_hqc128,stable,server,125,1556295,12450.360,9445376,1,4,4002
2026-08-21T13:44:08+01:00,tls,mutual,mldsa44,x25519_hqc128,stable,client,125,6712426,53699.408,6348800,1,4,4002
2026-08-21T13:45:15+01:00,tls,mutual,ed25519,mlkem512,stable,server,125,362413,2899.304,6541312,1,4,4002
2026-08-21T13:45:15+01:00,tls,mutual,ed25519,mlkem512,stable,client,125,2919753,23358.024,5783552,1,4,4002
2026-08-21T13:46:57+01:00,tls,mutual,secp521r1,hqc256,stable,server,125,5690247,45521.976,6705152,1,4,4002
2026-08-21T13:46:57+01:00,tls,mutual,secp521r1,hqc256,stable,client,125,9678702,77429.616,6103040,1,4,4002
2026-08-21T13:48:01+01:00,tls,mutual,ed25519,x25519_mlkem512,stable,server,125,373495,2987.960,6455296,1,4,4002
2026-08-21T13:48:01+01:00,tls,mutual,ed25519,x25519_mlkem512,stable,client,125,3168609,25348.872,5836800,1,4,4002
2026-08-21T13:49:01+01:00,tls,mutual,ed25519,p256_mlkem512,stable,server,125,542804,4342.432,6791168,1,4,4002
2026-08-21T13:49:01+01:00,tls,mutual,ed25519,p256_mlkem512,stable,client,125,3694465,29555.720,5644288,1,4,4002
2026-08-21T13:50:20+01:00,tls,mutual,ed25519,hqc128,stable,server,125,1715884,13727.072,6516736,1,4,4002
2026-08-21T13:50:20+01:00,tls,mutual,ed25519,hqc128,stable,client,125,4656677,37253.416,5832704,1,4,4002
2026-08-21T13:52:01+01:00,tls,mutual,mldsa87,hqc256,stable,server,125,5334304,42674.432,7028736,1,4,4002
2026-08-21T13:52:01+01:00,tls,mutual,mldsa87,hqc256,stable,client,125,14928653,119429.224,5685248,1,4,4002
2026-08-21T13:53:33+01:00,tls,mutual,mldsa65,p384_hqc192,stable,server,125,3727467,29819.736,6942720,1,4,4002
2026-08-21T13:53:33+01:00,tls,mutual,mldsa65,p384_hqc192,stable,client,125,11031827,88254.616,5611520,1,4,4002
2026-08-21T13:55:13+01:00,tls,mutual,mldsa44,p256_mlkem512,stable,server,125,478362,3826.896,6840320,1,4,4002
2026-08-21T13:55:13+01:00,tls,mutual,mldsa44,p256_mlkem512,stable,client,125,5647213,45177.704,5545984,1,4,4002
2026-08-21T13:56:19+01:00,tls,mutual,secp384r1,x448_mlkem768,stable,server,125,702099,5616.792,6692864,1,4,4002
2026-08-21T13:56:19+01:00,tls,mutual,secp384r1,x448_mlkem768,stable,client,125,3324529,26596.232,5783552,1,4,4002
2026-08-21T13:57:21+01:00,tls,mutual,ed25519,P-256,stable,server,125,388836,3110.688,6467584,1,4,4002
2026-08-21T13:57:21+01:00,tls,mutual,ed25519,P-256,stable,client,125,3391530,27132.240,5689344,1,4,4002
2026-08-21T13:58:25+01:00,tls,mutual,mldsa44,x25519_mlkem512,stable,server,125,306561,2452.488,6578176,1,4,4002
2026-08-21T13:58:25+01:00,tls,mutual,mldsa44,x25519_mlkem512,stable,client,125,5327999,42623.992,5632000,1,4,4002
2026-08-21T13:59:43+01:00,tls,mutual,secp384r1,p384_hqc192,stable,server,125,3475758,27806.064,6877184,1,4,4002
2026-08-21T13:59:43+01:00,tls,mutual,secp384r1,p384_hqc192,stable,client,125,7253036,58024.288,5451776,1,4,4002
2026-08-21T14:00:48+01:00,tls,mutual,ed25519,p256_hqc128,stable,server,125,1512180,12097.440,7049216,1,4,4002
2026-08-21T14:00:48+01:00,tls,mutual,ed25519,p256_hqc128,stable,client,125,4983034,39864.272,5804032,1,4,4002
2026-08-21T14:02:05+01:00,tls,mutual,mldsa65,x448,stable,server,125,380498,3043.984,6574080,1,4,4002
