run_id,duration_ms,success,compress_negotiated
157,54,1,0
158,54,1,0
159,54,1,0
160,56,1,0
161,54,1,0
162,54,1,0
163,54,1,0
164,54,1,0
165,54,1,0
166,54,1,0
167,55,1,0
168,54,1,0
169,55,1,0
170,54,1,0
171,54,1,0
172,53,1,0
173,54,1,0
174,54,1,0
175,54,1,0
176,53,1,0
177,54,1,0
178,54,1,0
179,56,1,0
180,54,1,0
181,54,1,0
182,54,1,0
183,54,1,0
184,54,1,0
185,57,1,0
186,54,1,0
187,54,1,0
188,56,1,0
189,54,1,0
190,54,1,0
191,53,1,0
192,55,1,0
193,57,1,0
194,55,1,0
195,56,1,0
196,53,1,0
197,54,1,0
198,55,1,0
199,56,1,0
200,55,1,0
201,54,1,0
202,54,1,0
203,54,1,0
204,54,1,0
205,56,1,0
206,57,1,0
207,56,1,0
208,54,1,0
209,55,1,0
210,68,1,0
211,69,1,0
212,56,1,0
213,55,1,0
214,54,1,0
215,61,1,0
216,54,1,0
217,55,1,0
218,56,1,0
219,55,1,0
220,54,1,0
221,55,1,0
222,58,1,0
223,55,1,0
224,55,1,0
225,54,1,0
226,54,1,0
227,56,1,0
228,56,1,0
229,55,1,0
230,55,1,0
231,57,1,0
232,59,1,0
233,58,1,0
234,64,1,0
235,60,1,0
236,60,1,0
237,55,1,0
238,55,1,0
239,56,1,0
240,55,1,0
241,55,1,0
242,55,1,0
243,54,1,0
244,54,1,0
245,55,1,0
246,58,1,0
247,56,1,0
248,56,1,0
249,57,1,0
250,57,1,0
251,58,1,0
252,55,1,0
253,54,1,0
254,55,1,0
255,60,1,0
256,56,1,0
257,56,1,0
258,55,1,0
259,59,1,0
260,56,1,0
261,54,1,0
262,56,1,0
263,54,1,0
264,54,1,0
265,54,1,0
266,55,1,0
267,57,1,0
268,54,1,0
269,54,1,0
270,54,1,0
271,54,1,0
272,55,1,0
273,55,1,0
274,53,1,0
275,54,1,0
276,65,1,0
277,63,1,0
278,58,1,0
279,58,1,0
280,74,1,0
281,92,1,0
282,85,1,0
283,73,1,0
284,64,1,0
285,75,1,0
286,65,1,0
287,59,1,0
288,55,1,0
289,57,1,0
290,57,1,0
291,56,1,0
292,55,1,0
293,55,1,0
294,56,1,0
295,54,1,0
296,56,1,0
297,56,1,0
298,55,1,0
299,54,1,0
300,55,1,0
301,56,1,0
302,54,1,0
303,58,1,0
304,63,1,0
305,60,1,0
306,59,1,0
307,59,1,0
308,60,1,0
309,57,1,0
310,55,1,0
311,57,1,0
312,55,1,0
313,58,1,0
314,55,1,0
315,55,1,0
316,56,1,0
317,56,1,0
318,59,1,0
319,62,1,0
320,55,1,0
321,59,1,0
322,58,1,0
323,61,1,0
324,64,1,0
325,60,1,0
326,63,1,0
327,60,1,0
328,58,1,0
329,54,1,0
330,54,1,0
331,56,1,0
332,56,1,0
333,56,1,0
334,56,1,0
335,57,1,0
336,58,1,0
337,57,1,0
338,57,1,0
339,54,1,0
340,60,1,0
341,55,1,0
342,55,1,0
343,59,1,0
344,61,1,0
345,60,1,0
346,56,1,0
347,56,1,0
348,58,1,0
349,55,1,0
350,55,1,0
351,56,1,0
352,57,1,0
353,54,1,0
354,64,1,0
355,54,1,0
356,57,1,0
357,55,1,0
358,56,1,0
359,55,1,0
360,54,1,0
361,55,1,0
362,57,1,0
363,58,1,0
364,57,1,0
365,56,1,0
366,56,1,0
367,58,1,0
368,54,1,0
369,54,1,0
370,59,1,0
371,54,1,0
372,54,1,0
373,57,1,0
374,55,1,0
375,54,1,0
376,58,1,0
377,54,1,0
378,55,1,0
379,54,1,0
380,56,1,0
381,59,1,0
382,54,1,0
383,54,1,0
384,55,1,0
385,54,1,0
386,55,1,0
387,55,1,0
388,54,1,0
389,54,1,0
390,56,1,0
391,54,1,0
392,54,1,0
393,55,1,0
394,58,1,0
395,54,1,0
396,54,1,0
397,55,1,0
398,56,1,0
399,56,1,0
400,55,1,0
401,56,1,0
402,56,1,0
403,55,1,0
404,54,1,0
405,55,1,0
406,57,1,0
407,56,1,0
408,55,1,0
409,54,1,0
410,58,1,0
411,71,1,0
412,67,1,0
413,74,1,0
414,66,1,0
415,62,1,0
416,62,1,0
417,61,1,0
418,61,1,0
419,60,1,0
420,60,1,0
421,59,1,0
422,61,1,0
423,57,1,0
424,59,1,0
425,60,1,0
426,60,1,0
427,60,1,0
428,58,1,0
429,59,1,0
430,59,1,0
431,58,1,0
432,57,1,0
433,60,1,0
434,58,1,0
435,59,1,0
436,62,1,0
437,62,1,0
438,69,1,0
439,65,1,0
440,70,1,0
441,60,1,0
442,56,1,0
443,60,1,0
444,59,1,0
445,61,1,0
446,62,1,0
447,57,1,0
448,60,1,0
449,60,1,0
450,61,1,0
451,63,1,0
452,59,1,0
453,57,1,0
454,59,1,0
455,55,1,0
456,56,1,0
457,54,1,0
458,54,1,0
459,56,1,0
460,57,1,0
461,55,1,0
462,57,1,0
463,56,1,0
464,54,1,0
465,54,1,0
466,58,1,0
467,77,1,0
468,77,1,0
469,70,1,0
470,70,1,0
471,68,1,0
472,59,1,0
473,55,1,0
474,59,1,0
475,55,1,0
476,55,1,0
477,56,1,0
478,77,1,0
479,61,1,0
480,55,1,0
481,54,1,0
482,54,1,0
483,54,1,0
484,54,1,0
485,53,1,0
486,54,1,0
487,56,1,0
488,55,1,0
489,61,1,0
490,55,1,0
491,54,1,0
492,57,1,0
493,55,1,0
494,55,1,0
495,56,1,0
496,56,1,0
497,54,1,0
498,54,1,0
499,54,1,0
500,56,1,0
