--- 2026-06-04_02:23:32 ---
--- 2026-06-04_02:23:34 ---
--- 2026-06-04_02:23:36 ---
--- 2026-06-04_02:23:38 ---
--- 2026-06-04_02:23:40 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     2.941MiB / 23.32GiB   0.01%
--- 2026-06-04_02:23:43 ---
NAME           CPU %     MEM USAGE / LIMIT    MEM %
servidor_hqc   0.00%     2.82MiB / 23.32GiB   0.01%
--- 2026-06-04_02:23:46 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     2.812MiB / 23.32GiB   0.01%
--- 2026-06-04_02:23:49 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   59.46%    4.355MiB / 23.32GiB   0.02%
servidor_hqc   33.74%    3.559MiB / 23.32GiB   0.01%
cliente_hqc2   51.37%    3.883MiB / 23.32GiB   0.02%
--- 2026-06-04_02:23:54 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   24.17%    3.477MiB / 23.32GiB   0.01%
cliente_hqc2   27.53%    3.934MiB / 23.32GiB   0.02%
cliente_hqc1   27.32%    3.426MiB / 23.32GiB   0.01%
servidor_hqc   47.71%    4.055MiB / 23.32GiB   0.02%
cliente_hqc4   26.05%    2.895MiB / 23.32GiB   0.01%
--- 2026-06-04_02:23:59 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   18.87%    3.672MiB / 23.32GiB   0.02%
cliente_hqc4   15.40%    2.902MiB / 23.32GiB   0.01%
cliente_hqc3   16.05%    3.586MiB / 23.32GiB   0.02%
cliente_hqc2   17.53%    1.715MiB / 23.32GiB   0.01%
cliente_hqc1   15.20%    3.105MiB / 23.32GiB   0.01%
servidor_hqc   49.17%    3.836MiB / 23.32GiB   0.02%
cliente_hqc6   19.29%    4.109MiB / 23.32GiB   0.02%
--- 2026-06-04_02:24:03 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   15.29%    3.16MiB / 23.32GiB    0.01%
cliente_hqc6   11.87%    3.133MiB / 23.32GiB   0.01%
cliente_hqc5   11.48%    3.109MiB / 23.32GiB   0.01%
cliente_hqc4   15.26%    3.383MiB / 23.32GiB   0.01%
cliente_hqc3   11.98%    3.051MiB / 23.32GiB   0.01%
cliente_hqc2   15.52%    3.816MiB / 23.32GiB   0.02%
cliente_hqc1   11.48%    3.242MiB / 23.32GiB   0.01%
servidor_hqc   50.16%    3.605MiB / 23.32GiB   0.02%
cliente_hqc8   11.51%    3.168MiB / 23.32GiB   0.01%
--- 2026-06-04_02:24:09 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc9    11.82%    2.965MiB / 23.32GiB   0.01%
cliente_hqc8    10.56%    2.805MiB / 23.32GiB   0.01%
cliente_hqc7    11.44%    3.902MiB / 23.32GiB   0.02%
cliente_hqc6    12.21%    3.773MiB / 23.32GiB   0.02%
cliente_hqc5    12.22%    3.273MiB / 23.32GiB   0.01%
