Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

13:43:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:43:32     all    3,41    0,13    2,53   18,56    0,00    0,00    0,00    0,00    0,00   75,38
13:43:33     all    2,75    0,00    1,75   11,76    0,00    0,25    0,00    0,00    0,00   83,48
13:43:34     all    4,96    0,00    4,07    8,89    0,00    0,00    0,00    0,00    0,00   82,08
13:43:35     all    4,53    0,00    3,53   11,59    0,00    0,00    0,00    0,00    0,00   80,35
13:43:36     all    6,74    0,00    7,12    3,94    0,00    0,00    0,00    0,00    0,00   82,19
13:43:37     all    8,99    0,00    8,10    1,27    0,00    0,00    0,00    0,00    0,00   81,65
13:43:38     all    2,91    0,00    2,91   16,43    0,00    0,00    0,00    0,00    0,00   77,75
13:43:39     all    5,58    0,00    3,55    9,64    0,00    0,00    0,00    0,00    0,00   81,22
13:43:40     all    2,53    0,00    3,16    5,56    0,00    0,13    0,00    0,00    0,00   88,62
13:43:41     all    1,38    0,00    1,50    0,00    0,00    0,00    0,00    0,00    0,00   97,12
13:43:42     all    2,02    0,00    1,64    0,00    0,00    0,00    0,00    0,00    0,00   96,34
13:43:43     all    1,75    0,00    1,88    0,00    0,00    0,00    0,00    0,00    0,00   96,37
13:43:44     all    1,38    0,00    1,38    4,15    0,00    0,00    0,00    0,00    0,00   93,08
13:43:45     all    2,13    0,00    2,13    0,00    0,00    0,00    0,00    0,00    0,00   95,74
13:43:46     all    1,76    0,00    1,51    3,40    0,00    0,00    0,00    0,00    0,00   93,32
13:43:47     all    1,51    0,00    1,51   19,32    0,00    0,00    0,00    0,00    0,00   77,67
13:43:48     all    8,40    0,13    4,58   11,45    0,00    0,00    0,00    0,00    0,00   75,45
13:43:49     all    6,73    0,00    4,96   14,36    0,00    0,00    0,00    0,00    0,00   73,95
13:43:50     all    4,89    0,13    4,14   12,30    0,00    0,13    0,00    0,00    0,00   78,42
13:43:51     all    7,82    0,00    5,38    8,21    0,00    0,13    0,00    0,00    0,00   78,46
13:43:52     all    7,08    0,13    5,06   22,25    0,00    0,00    0,00    0,00    0,00   65,49
13:43:53     all    9,61    0,13    5,82   11,13    0,00    0,13    0,00    0,00    0,00   73,20
13:43:54     all    8,38    0,25    6,60   13,20    0,00    0,13    0,00    0,00    0,00   71,45
13:43:55     all    8,61    0,00    5,70   12,15    0,00    0,13    0,00    0,00    0,00   73,42
13:43:56     all   10,66    0,00    7,11    9,77    0,00    0,25    0,00    0,00    0,00   72,21
13:43:57     all    9,00    0,13    6,34   14,58    0,00    0,25    0,00    0,00    0,00   69,71
13:43:58     all   11,45    0,13    7,38    8,78    0,00    0,00    0,00    0,00    0,00   72,26
13:43:59     all    7,96    0,13    5,94   17,19    0,00    0,25    0,00    0,00    0,00   68,52
13:44:00     all    9,36    0,13    6,57   13,91    0,00    0,38    0,00    0,00    0,00   69,66
13:44:01     all   10,90    0,00    7,22   13,56    0,00    0,13    0,00    0,00    0,00   68,19
13:44:02     all    6,96    0,00    5,19   17,34    0,00    0,00    0,00    0,00    0,00   70,51
13:44:03     all   10,01    0,13    6,72    8,75    0,00    0,13    0,00    0,00    0,00   74,27
13:44:04     all    8,96    0,25    6,69   17,17    0,00    0,13    0,00    0,00    0,00   66,79
13:44:05     all    8,61    0,00    6,84   11,14    0,00    0,25    0,00    0,00    0,00   73,16
13:44:06     all   10,57    0,00    6,88    9,94    0,00    0,13    0,00    0,00    0,00   72,48
13:44:07     all    9,26    0,00    6,98   10,66    0,00    0,13    0,00    0,00    0,00   72,97
13:44:08     all    9,89    0,00    7,22    9,38    0,00    0,13    0,00    0,00    0,00   73,38
13:44:09     all    8,37    0,13    7,10   19,26    0,00    0,25    0,00    0,00    0,00   64,89
13:44:10     all    7,55    0,13    6,16   14,72    0,00    0,25    0,00    0,00    0,00   71,19
13:44:11     all    9,04    0,13    7,13   11,08    0,00    0,00    0,00    0,00    0,00   72,61
13:44:12     all   11,10    0,25    7,44   26,86    0,00    0,13    0,00    0,00    0,00   54,22
13:44:13     all    8,73    0,00    6,46   12,53    0,00    0,25    0,00    0,00    0,00   72,03
13:44:14     all    9,90    0,13    7,61    8,76    0,00    0,25    0,00    0,00    0,00   73,35
13:44:15     all    8,52    0,00    6,74   32,82    0,00    0,13    0,00    0,00    0,00   51,78
13:44:16     all    6,93    0,00    5,67   11,96    0,00    0,00    0,00    0,00    0,00   75,44
13:44:17     all   11,62    0,00    8,05    7,41    0,00    0,00    0,00    0,00    0,00   72,92
13:44:18     all    9,66    0,13    7,24   16,65    0,00    0,13    0,00    0,00    0,00   66,20
13:44:19     all    8,27    0,00    5,85   17,18    0,00    0,00    0,00    0,00    0,00   68,70
13:44:20     all   11,50    0,00    8,22    8,47    0,00    0,25    0,00    0,00    0,00   71,55
13:44:21     all    7,11    0,13    5,71   18,78    0,00    0,13    0,00    0,00    0,00   68,15
13:44:22     all   10,39    0,25    7,60   10,01    0,00    0,25    0,00    0,00    0,00   71,48
13:44:23     all   10,37    0,00    7,84   14,54    0,00    0,25    0,00    0,00    0,00   67,00
13:44:24     all    7,59    0,13    6,58   17,34    0,00    0,13    0,00    0,00    0,00   68,23
13:44:25     all   10,58    0,13    7,43    9,19    0,00    0,38    0,00    0,00    0,00   72,29
13:44:26     all    7,35    0,00    5,83   23,57    0,00    0,25    0,00    0,00    0,00   62,99
13:44:27     all    9,97    0,13    7,07   15,66    0,00    0,13    0,00    0,00    0,00   67,05
13:44:28     all   15,37    0,00    8,51    8,26    0,00    0,00    0,00    0,00    0,00   67,85
13:44:29     all    8,59    0,00    6,06   16,16    0,00    0,13    0,00    0,00    0,00   69,07
13:44:30     all    8,37    0,25    6,59   12,80    0,00    0,13    0,00    0,00    0,00   71,86
13:44:31     all   10,61    0,25    8,08   11,74    0,00    0,13    0,00    0,00    0,00   69,19
13:44:32     all    8,77    0,13    6,48   14,23    0,00    0,00    0,00    0,00    0,00   70,39
13:44:33     all   14,65    0,00    8,66    9,43    0,00    0,00    0,00    0,00    0,00   67,26
13:44:34     all    8,24    0,13    6,08   17,87    0,00    0,51    0,00    0,00    0,00   67,17
13:44:35     all    7,36    0,13    6,47   18,15    0,00    0,00    0,00    0,00    0,00   67,89
13:44:36     all    9,67    0,00    7,00    8,65    0,00    0,00    0,00    0,00    0,00   74,68
13:44:37     all    9,63    0,00    7,35   13,94    0,00    0,25    0,00    0,00    0,00   68,82
13:44:38     all   11,14    0,25    7,85    9,24    0,00    0,00    0,00    0,00    0,00   71,52
13:44:39     all    8,65    0,00    7,76   12,60    0,00    0,38    0,00    0,00    0,00   70,61
13:44:40     all    7,44    0,25    6,31   13,87    0,00    0,25    0,00    0,00    0,00   71,88
13:44:41     all    9,95    0,00    6,63    8,80    0,00    0,00    0,00    0,00    0,00   74,62
13:44:42     all    9,23    0,13    7,33   18,84    0,00    0,13    0,00    0,00    0,00   64,35
13:44:43     all    9,24    0,13    6,08   13,54    0,00    0,13    0,00    0,00    0,00   70,89
13:44:44     all   10,04    0,13    7,88    7,88    0,00    0,13    0,00    0,00    0,00   73,95
13:44:45     all    8,20    0,25    6,56   15,38    0,00    0,13    0,00    0,00    0,00   69,48
13:44:46     all    8,72    0,13    7,08    9,10    0,00    0,25    0,00    0,00    0,00   74,72
13:44:47     all    8,87    0,00    6,59   29,66    0,00    0,13    0,00    0,00    0,00   54,75
13:44:48     all   10,43    0,25    6,74   13,49    0,00    0,00    0,00    0,00    0,00   69,08
13:44:49     all    9,86    0,13    8,34    9,86    0,00    0,00    0,00    0,00    0,00   71,81
13:44:50     all    9,95    0,00    7,78   29,08    0,00    0,00    0,00    0,00    0,00   53,19
13:44:51     all    7,07    0,25    6,82   13,01    0,00    0,25    0,00    0,00    0,00   72,60
13:44:52     all   10,39    0,00    8,11    8,37    0,00    0,13    0,00    0,00    0,00   73,00
13:44:53     all   11,05    0,00    7,24   30,50    0,00    0,13    0,00    0,00    0,00   51,08
13:44:54     all    7,34    0,00    6,33   11,65    0,00    0,13    0,00    0,00    0,00   74,56
13:44:55     all   11,79    0,25    9,38    8,24    0,00    0,13    0,00    0,00    0,00   70,22
13:44:56     all    6,21    0,00    5,45   25,98    0,00    0,25    0,00    0,00    0,00   62,10
13:44:57     all   12,20    0,25    7,75   10,80    0,00    0,13    0,00    0,00    0,00   68,87
13:44:58     all   11,27    0,13    8,48    9,87    0,00    0,13    0,00    0,00    0,00   70,13
13:44:59     all    9,03    0,13    7,76   11,07    0,00    0,13    0,00    0,00    0,00   71,88
13:45:00     all    9,51    0,00    6,84   10,14    0,00    0,13    0,00    0,00    0,00   73,38
13:45:01     all    8,63    0,13    7,49   15,74    0,00    0,00    0,00    0,00    0,00   68,02
13:45:02     all   11,11    0,13    7,32   17,80    0,00    0,25    0,00    0,00    0,00   63,38
13:45:03     all   11,34    0,00    7,90    9,30    0,00    0,13    0,00    0,00    0,00   71,34
13:45:04     all    8,83    0,00    7,55   30,73    0,00    0,13    0,00    0,00    0,00   52,75
13:45:05     all    7,45    0,25    6,69   14,14    0,00    0,13    0,00    0,00    0,00   71,34
13:45:06     all    7,87    0,13    6,47    8,38    0,00    0,00    0,00    0,00    0,00   77,16
13:45:07     all   11,46    0,00    7,64   17,45    0,00    0,13    0,00    0,00    0,00   63,31
13:45:08     all    7,46    0,00    6,32   14,66    0,00    0,25    0,00    0,00    0,00   71,30
13:45:09     all    9,75    0,13    7,34    9,37    0,00    0,00    0,00    0,00    0,00   73,42
13:45:10     all    9,62    0,13    7,97   11,52    0,00    0,38    0,00    0,00    0,00   70,38
13:45:11     all    7,32    0,13    6,06   11,49    0,00    0,13    0,00    0,00    0,00   74,87
13:45:12     all   12,56    0,00    9,77    9,01    0,00    0,13    0,00    0,00    0,00   68,53
13:45:13     all    7,09    0,00    5,95   21,65    0,00    0,00    0,00    0,00    0,00   65,32
13:45:14     all   10,52    0,13    6,97   14,83    0,00    0,25    0,00    0,00    0,00   67,30
13:45:15     all   10,66    0,00    9,01    8,50    0,00    0,13    0,00    0,00    0,00   71,70
13:45:16     all    9,82    0,00    8,16   16,07    0,00    0,13    0,00    0,00    0,00   65,82
13:45:17     all    8,81    0,13    6,67   13,21    0,00    0,38    0,00    0,00    0,00   70,82
13:45:18     all   10,57    0,25    9,04    8,66    0,00    0,13    0,00    0,00    0,00   71,34
13:45:19     all   10,29    0,00    6,10   34,31    0,00    0,00    0,00    0,00    0,00   49,30
13:45:20     all    8,86    0,13    7,09   13,04    0,00    0,00    0,00    0,00    0,00   70,89
13:45:21     all   11,99    0,00    9,31    8,04    0,00    0,00    0,00    0,00    0,00   70,66
13:45:22     all    6,95    0,00    5,56   28,95    0,00    0,13    0,00    0,00    0,00   58,41
