run_id,duration_ms,success
1,3150.50,1
2,3045.92,1
3,3288.27,1
4,3301.24,1
5,2778.74,1
6,2910.21,1
7,3146.77,1
8,3328.87,1
9,2807.82,1
10,3349.54,1
11,2729.30,1
12,2909.33,1
13,3123.45,1
14,3311.14,1
15,3231.72,1
16,3881.48,1
17,3452.93,1
18,4205.35,1
19,3900.88,1
20,3375.52,1
21,3760.98,1
22,4106.67,1
23,3849.96,1
24,4008.71,1
25,4269.50,1
26,3900.26,1
27,4050.18,1
28,3828.04,1
29,3858.23,1
30,4089.18,1
31,4646.17,1
32,4568.02,1
33,4069.77,1
34,4550.52,1
35,4076.94,1
36,4515.53,1
37,4594.22,1
38,4993.46,1
39,3995.30,1
40,4874.90,1
41,4585.06,1
42,4107.00,1
43,4803.98,1
44,4897.86,1
45,4225.94,1
46,4769.30,1
47,4113.34,1
48,4562.07,1
49,4654.96,1
50,4703.44,1
51,4591.59,1
52,4533.13,1
53,5539.42,1
54,4511.80,1
55,5112.01,1
56,4812.25,1
57,4032.31,1
58,4730.40,1
59,4656.51,1
60,4722.84,1
61,4350.43,1
62,4363.28,1
63,4569.73,1
64,4613.75,1
65,4660.63,1
66,4474.36,1
67,5003.61,1
68,4961.60,1
69,4253.17,1
70,4500.83,1
71,4232.73,1
72,4791.40,1
73,5905.85,1
74,4566.22,1
75,4434.81,1
76,4429.83,1
77,4458.43,1
78,4501.25,1
79,4778.54,1
80,4540.74,1
81,5074.74,1
82,4995.62,1
83,4624.18,1
84,4448.56,1
85,4904.71,1
86,4140.32,1
87,4737.09,1
88,4166.77,1
89,5001.15,1
90,4579.51,1
91,4272.98,1
92,4917.85,1
93,4914.98,1
94,4326.40,1
95,4733.82,1
96,4357.44,1
97,5717.89,1
98,4928.35,1
99,4661.08,1
100,4772.32,1
101,4022.00,1
102,4846.30,1
103,4366.47,1
104,4443.71,1
105,4391.19,1
106,4854.93,1
107,4319.46,1
108,4760.60,1
109,4910.97,1
110,4433.53,1
111,4872.16,1
112,4961.28,1
113,5105.13,1
114,6170.46,1
115,4358.43,1
116,4890.34,1
117,4678.26,1
118,5117.77,1
119,4167.92,1
120,4112.98,1
121,4763.55,1
122,4491.65,1
123,4693.19,1
124,4252.64,1
125,4744.09,1
126,5071.80,1
127,4208.23,1
128,4470.32,1
129,4714.15,1
130,5623.44,1
131,4946.22,1
132,4142.14,1
133,4564.14,1
134,5472.88,1
135,4307.06,1
136,4457.64,1
137,4590.98,1
138,4360.86,1
139,4382.15,1
140,4625.49,1
141,4637.57,1
142,4600.47,1
143,4743.95,1
144,4983.19,1
145,5061.68,1
146,4691.20,1
147,4608.91,1
148,4920.49,1
149,4273.19,1
150,5307.22,1
151,4962.26,1
152,4827.03,1
153,4607.48,1
154,4444.15,1
155,4773.76,1
156,4241.63,1
157,4611.93,1
158,5601.29,1
159,5073.87,1
160,4832.43,1
161,4543.44,1
162,4510.43,1
163,4852.27,1
164,4522.51,1
165,4659.73,1
166,4972.39,1
167,4140.94,1
168,4374.41,1
169,4814.94,1
170,4526.35,1
171,4785.52,1
172,4126.64,1
173,4716.27,1
174,4817.81,1
175,5751.64,1
176,4596.40,1
177,5696.62,1
178,4954.02,1
179,4569.17,1
180,4252.03,1
181,4720.94,1
182,4512.57,1
183,4606.91,1
184,4542.05,1
185,4278.99,1
186,4350.49,1
187,4999.23,1
188,4568.16,1
189,5197.73,1
190,4929.07,1
191,4914.82,1
192,5319.56,1
193,4403.50,1
194,4749.66,1
195,4564.27,1
196,4822.25,1
197,4891.37,1
198,4549.36,1
199,4502.71,1
200,4831.74,1
201,4749.55,1
202,5023.79,1
203,4735.43,1
204,5111.32,1
205,4774.44,1
206,4671.03,1
207,4783.78,1
208,4633.62,1
209,4698.02,1
210,4839.06,1
211,5481.12,1
212,4185.37,1
213,4871.03,1
214,4804.58,1
215,5205.68,1
216,4584.76,1
217,4496.65,1
218,4256.82,1
219,3992.10,1
220,4755.36,1
221,4663.64,1
222,4935.54,1
223,4627.54,1
224,4591.46,1
225,4658.99,1
226,4792.99,1
227,4346.85,1
228,4562.47,1
229,4698.71,1
230,4790.70,1
231,4119.02,1
232,4785.69,1
233,4555.36,1
234,4765.88,1
235,4825.94,1
236,4782.48,1
237,4843.04,1
238,5497.10,1
239,4398.62,1
240,4500.12,1
241,4145.91,1
242,5427.46,1
243,5731.19,1
244,4554.09,1
245,5809.62,1
246,4075.33,1
247,5014.52,1
248,4816.26,1
249,4526.70,1
250,4514.72,1
251,5044.05,1
252,4667.08,1
253,4653.63,1
254,4192.56,1
255,5188.08,1
256,5054.59,1
257,4144.92,1
258,4690.23,1
259,4990.86,1
260,4320.21,1
261,4566.89,1
262,4726.59,1
263,4328.42,1
264,4713.26,1
265,4478.23,1
266,4353.16,1
267,4427.67,1
268,4617.00,1
269,5068.41,1
270,4849.66,1
271,4535.41,1
272,4485.79,1
273,4938.61,1
274,4747.80,1
275,4781.16,1
276,4256.39,1
277,4195.10,1
278,4299.41,1
279,4534.73,1
280,4422.50,1
281,4938.83,1
282,5317.92,1
283,4484.66,1
284,4559.24,1
285,5075.89,1
286,4494.47,1
287,4379.22,1
288,4951.06,1
289,4350.45,1
290,4402.12,1
291,5251.84,1
292,5068.40,1
293,5086.76,1
294,5315.25,1
295,4865.70,1
296,4799.86,1
297,4850.72,1
298,5031.76,1
299,4217.34,1
300,4847.40,1
301,4116.36,1
302,5162.60,1
