procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 16989320  91064 4905284    0    0     0    20 5361 4730 18  4 78  0  0  0
 3  0      0 17008448  91064 4905304    0    0     0   468 5307 4903 18  3 79  0  0  0
 5  0      0 17003092  91080 4905300    0    0     0   120 4627 3050 17  3 79  1  0  0
 4  0      0 16996908  91080 4905320    0    0     0  1044 6585 10558 18  3 74  5  0  0
 5  0      0 16993684  91080 4905332    0    0     0     4 5692 4808 17  3 79  0  0  0
 4  0      0 16999028  91080 4905340    0    0     0     0 5524 5160 18  3 80  0  0  0
 4  0      0 17002512  91080 4905348    0    0     0     0 4889 2939 17  3 80  0  0  0
 5  0      0 16987872  91088 4905356    0    0     0    96 6848 10839 19  3 78  0  0  0
 4  0      0 16990556  91088 4905364    0    0     0   204 5481 4671 17  3 80  0  0  0
 5  0      0 16996572  91088 4905376    0    0     0     0 5715 4950 17  3 80  0  0  0
 4  0      0 16990516  91088 4905384    0    0     0     0 5218 2893 17  3 80  0  0  0
 4  0      0 16988412  91088 4905392    0    0     0     0 7146 10000 18  3 78  0  0  0
 5  0      0 16984376  91100 4905400    0    0     0    60 5607 5147 17  3 80  0  0  0
 4  0      0 16978744  91100 4905412    0    0     0   644 5558 5042 17  3 80  0  0  0
 5  0      0 16982240  91100 4905416    0    0     0     0 5226 3097 17  3 80  0  0  0
 5  0      0 16976212  91100 4905424    0    0     0     0 6826 10320 19  3 78  0  0  0
 5  0      0 16975636  91100 4905432    0    0     0     0 5382 4767 17  3 80  0  0  0
 5  0      0 16984912  91108 4905432    0    0     0    16 5719 5066 17  3 79  0  0  0
 4  0      0 16985464  91108 4905452    0    0     0   132 5202 3095 18  3 80  0  0  0
 5  0      0 16983188  91124 4905460    0    0     0    44 6698 10641 18  3 77  1  0  0
 4  0      0 16976116  91124 4905480    0    0     0     0 5482 5048 17  3 80  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 16995676  91140 4905480    0    0     0    60 5440 5092 17  3 79  1  0  0
 5  0      0 16994268  91140 4905488    0    0     0     0 5216 3063 17  3 80  0  0  0
 4  0      0 16993412  91140 4905500    0    0     0     0 6850 10204 19  3 78  0  0  0
 4  0      0 16990700  91140 4905504    0    0     0     0 5375 4802 17  3 80  0  0  0
 5  0      0 16997176  91188 4905516    0    0     0   496 5598 5157 17  3 78  2  0  0
 4  0      0 16999248  91188 4905524    0    0     0     0 4827 2914 17  3 80  0  0  0
 5  0      0 16983420  91188 4905532    0    0     0     0 6595 10332 18  3 78  0  0  0
 4  0      0 16977140  91188 4905544    0    0     0     0 5429 4866 17  3 80  0  0  0
 5  0      0 16992492  91188 4905552    0    0     0     0 5663 5031 17  3 79  0  0  0
 4  0      0 16985096  91196 4905560    0    0     0    48 5556 3140 17  3 80  1  0  0
 4  0      0 16982100  91196 4905568    0    0     0     0 6752 9912 18  3 78  0  0  0
 5  0      0 16984940  91196 4905576    0    0     0     0 5480 4771 17  3 80  0  0  0
 4  0      0 16992748  91212 4905556    0    0     0    84 5501 4958 17  3 79  1  0  0
 5  0      0 16993292  91212 4905596    0    0     0   316 4821 3122 17  3 80  0  0  0
 5  0      0 16988184  91212 4905604    0    0     0     4 6594 10300 18  3 78  0  0  0
 4  0      0 17003236  91212 4905228    0    0     0     0 5467 4868 17  3 80  0  0  0
 4  0      0 16957752  91212 4905632    0    0     0     0 5863 5987 19  4 77  0  0  0
 4  0      0 16951700  91220 4905644    0    0     0   196 5466 3812 18  3 79  0  0  0
 4  0      0 16950204  91220 4905652    0    0     0    24 6626 11026 18  4 78  0  0  0
 5  0      0 16947104  91220 4905660    0    0     0     0 5082 4929 17  3 80  0  0  0
 4  0      0 16959508  91220 4905668    0    0     0     0 5440 5029 17  3 80  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 16956356  91220 4905676    0    0     0     0 5121 3196 17  3 80  0  0  0
 4  0      0 16962552  91232 4905688    0    0     0    48 6578 10021 18  3 78  0  0  0
 4  0      0 16973196  91232 4905696    0    0     0     0 5391 4868 17  3 80  0  0  0
 4  0      0 16994812  91232 4905704    0    0     0     0 5400 4775 18  3 79  0  0  0
 5  0      0 16980084  91232 4905712    0    0     0     0 4898 3035 17  3 80  0  0  0
 9  0      0 16978252  91232 4905720    0    0     0     0 5879 6531 18  3 79  0  0  0
 4  0      0 16973568  91240 4905576    0    0     0    16 5931 6236 18  3 79  0  0  0
 5  0      0 16976056  91256 4905596    0    0     0    44 5339 5072 17  3 79  1  0  0
 4  0      0 16979428  91256 4905600    0    0     0     0 5605 4815 17  3 80  0  0  0
 5  0      0 16984972  91272 4905604    0    0     0   560 4987 3342 17  3 79  1  0  0
 5  0      0 16981748  91272 4905616    0    0     0     0 6467 10004 19  3 78  0  0  0
 5  0      0 16983800  91272 4905620    0    0     0     0 5376 5061 17  3 80  0  0  0
 4  0      0 16998232  91272 4905632    0    0     0     0 5479 4900 17  3 80  0  0  0
 4  0      0 16992088  91272 4905640    0    0     0     0 4984 3147 17  3 80  0  0  0
 5  0      0 16982792  91280 4905648    0    0     0    32 6543 9564 18  3 78  0  0  0
 5  0      0 16976492  91280 4905676    0    0     0     0 5496 4827 18  3 80  0  0  0
 5  0      0 16980708  91280 4905684    0    0     0     0 5533 5105 17  3 79  0  0  0
 2  0      0 16985124  91280 4905696    0    0     0     0 5207 3001 17  3 80  0  0  0
 4  0      0 16972124  91280 4905704    0    0     0     0 6942 10638 19  3 78  0  0  0
 5  0      0 16965908  91288 4905728    0    0     0    16 5719 5815 19  4 77  0  0  0
 4  0      0 16974184  91288 4905748    0    0     0     0 5810 5022 18  3 80  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 16964828  91288 4905756    0    0     0     0 5182 3294 17  3 80  0  0  0
 2  0      0 16965212  91304 4905748    0    0     0   104 6648 10443 18  3 77  1  0  0
 4  0      0 16976492  91304 4905780    0    0     0   324 5732 5397 18  3 79  0  0  0
 2  0      0 16980684  91304 4905788    0    0     0     4 5426 4874 17  3 80  0  0  0
 3  0      0 16992620  91304 4905812    0    0     0     0 5421 3696 18  3 79  0  0  0
 2  0      0 16993188  91304 4905820    0    0     0     0 7055 10395 19  4 77  0  0  0
 1  0      0 16991244  91312 4905832    0    0     0   592 5619 4929 17  3 79  0  0  0
 2  0      0 16997976  91312 4905836    0    0     0    12 5258 4889 17  3 80  0  0  0
 2  0      0 16995984  91312 4905848    0    0     0     0 5124 3157 17  3 80  0  0  0
 1  0      0 16982044  91312 4905856    0    0     0     0 6590 10117 18  3 79  0  0  0
 4  0      0 16981096  91312 4905864    0    0     0     0 5233 4742 17  3 80  0  0  0
 2  0      0 16982140  91324 4905884    0    0     0    52 5883 5093 18  3 79  0  0  0
 5  0      0 16983096  91324 4905884    0    0     0     0 5068 3060 17  3 80  0  0  0
 4  0      0 16963196  91324 4905888    0    0     0     0 6324 10206 19  3 78  0  0  0
 1  0      0 16955048  91324 4905900    0    0     0     0 5527 5076 17  3 80  0  0  0
 4  0      0 16977696  91324 4905904    0    0     0     0 5596 5073 17  3 80  0  0  0
 3  0      0 16987308  91340 4905932    0    0     0    44 5214 3394 17  3 79  1  0  0
 4  0      0 16971744  91340 4905940    0    0     0     8 6454 10071 18  4 78  0  0  0
 4  0      0 16971084  91356 4905940    0    0     0    52 11663 5553 18  3 79  1  0  0
 4  0      0 16977996  91356 4905948    0    0     0     0 10544 6114 18  3 79  0  0  0
 3  0      0 16978096  91356 4908016    0    0     0     0 11136 4921 18  3 79  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16969108  91356 4908220    0    0     0     0 11266 11317 18  4 78  0  0  0
 1  0      0 16960532  91356 4906184    0    0     0     0 5622 4965 17  3 80  0  0  0
 2  0      0 16968552  91364 4906124    0    0     0    40 6822 5373 17  3 79  0  0  0
 1  0      0 16973704  91364 4907928    0    0     0     0 5505 3763 18  3 80  0  0  0
 3  0      0 16964312  91364 4907812    0    0     0     0 6571 10191 18  4 78  0  0  0
 4  0      0 16972392  91364 4908264    0    0     0     0 5842 6072 18  3 79  0  0  0
 3  0      0 16985868  91364 4908032    0    0     0     0 5519 5360 18  3 79  0  0  0
 4  0      0 16980492  91372 4907964    0    0     0    28 5288 3667 17  3 79  0  0  0
 3  0      0 16981880  91372 4908240    0    0     0     0 6531 10746 19  3 78  0  0  0
 1  0      0 16982612  91372 4907996    0    0     0     0 5590 5048 17  3 80  0  0  0
 4  0      0 16991296  91372 4908132    0    0     0     0 5507 5370 18  3 79  0  0  0
 2  0      0 16994396  91388 4908140    0    0     0    96 5073 3429 18  3 78  1  0  0
 2  0      0 16981284  91388 4908288    0    0     0   324 10854 10773 19  3 78  0  0  0
 1  0      0 16983708  91388 4906260    0    0     0    20 12501 6229 18  3 79  0  0  0
 1  0      0 16986964  91388 4906252    0    0     0     0 12493 6882 18  4 78  0  0  0
 2  0      0 16992032  91388 4906328    0    0     0     0 12505 4246 17  3 80  0  0  0
 5  0      0 16987308  91396 4906336    0    0     0   112 5635 5507 18  3 79  0  0  0
 2  0      0 16974836  91396 4906348    0    0     0     8 6467 7832 18  3 79  0  0  0
 1  0      0 16979216  91396 4906360    0    0     0     0 5276 4888 18  3 79  0  0  0
 2  0      0 16980992  91396 4906436    0    0     0     0 5690 5086 18  3 80  0  0  0
 1  0      0 16987912  91396 4908488    0    0     0     0 5275 3480 17  3 80  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 16979252  91404 4908236    0    0     0   144 6802 10591 19  3 77  0  0  0
 1  0      0 16977512  91408 4908188    0    0     0     8 5386 4998 18  3 79  0  0  0
 2  0      0 16986632  91408 4908216    0    0     0     0 5610 5386 17  3 79  0  0  0
 1  1      0 16979064  91416 4908216    0    0     0   140 5013 3261 17  3 80  0  0  0
 1  5      0 16972788  91464 4908440    0    0     0  1788 12453 15632 21  5 62 12  0  0
 2  0      0 16984084  91488 4908476    0    0     0   188 14617 7861 18  4 75  4  0  0
 2  0      0 16993996  91488 4906684    0    0     0     4 12511 6945 18  3 78  0  0  0
 2  0      0 16990856  91504 4906684    0    0     0    96 13550 4528 18  3 78  1  0  0
 2  0      0 16999404  91504 4906692    0    0     0     0 13775 10544 18  3 78  0  0  0
 1  0      0 16994284  91504 4906452    0    0     0     0 5331 4813 18  3 79  0  0  0
 2  0      0 17005212  91504 4906460    0    0     0     0 5724 5200 17  3 80  0  0  0
 1  0      0 17013676  91504 4906460    0    0     0     0 5059 3095 17  3 80  0  0  0
 1  0      0 17008756  91512 4908524    0    0     0    36 6588 10189 18  3 78  0  0  0
 2  0      0 17000924  91512 4908276    0    0     0     0 5665 4773 17  3 80  0  0  0
 1  0      0 17007300  91512 4908288    0    0     0     0 5674 4949 18  3 79  0  0  0
 1  0      0 17007496  91512 4908304    0    0     0     0 5137 3931 18  3 79  0  0  0
 1  0      0 17008684  91512 4908312    0    0     0     0 6464 9553 18  3 78  0  0  0
 1  1      0 16997000  91544 4908244    0    0     0  1160 7373 7679 20  5 65 11  0  0
 1  0      0 16999428  91552 4906460    0    0     0    68 13257 6666 18  3 77  2  0  0
 2  0      0 17009876  91552 4906472    0    0     0     4 10117 6215 18  3 78  0  0  0
 1  0      0 17010068  91560 4906464    0    0     0    84 9561 4325 17  3 79  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 17001564  91560 4906548    0    0     0     0 14479 9795 19  3 78  0  0  0
 2  0      0 16999716  91560 4906560    0    0     0     0 13826 5877 18  3 79  0  0  0
 1  0      0 16995212  91560 4906564    0    0     0     0 14223 6114 18  4 79  0  0  0
 1  0      0 16996752  91560 4906504    0    0     0     0 13707 4089 17  3 80  0  0  0
 2  0      0 16992572  91568 4906516    0    0     0    20 12613 10571 19  3 78  0  0  0
 1  1      0 17003192  91600 4906480    0    0     0  1080 14760 9711 20  4 68  8  0  0
 1  0      0 16989268  91608 4906448    0    0     0    68 13764 6460 18  4 76  2  0  0
 1  0      0 16998132  91608 4906480    0    0     0     0 6690 5252 18  3 79  0  0  0
 1  0      0 16999444  91608 4906652    0    0     0     4 8953 4466 18  3 79  0  0  0
 1  0      0 16987160  91608 4908712    0    0     0     0 14300 10631 19  4 77  0  0  0
 2  1      0 16999976  91640 4908472    0    0     0  1064 12253 9837 19  4 67  9  0  0
 3  0      0 16999560  91648 4906428    0    0     0    68 9424 4809 17  3 78  1  0  0
 1  0      0 17005024  91648 4906432    0    0     0     0 5888 4609 17  3 80  0  0  0
 1  2      0 16990060  91684 4906452    0    0     0  1140 7192 7706 20  5 69  6  0  0
 1  0      0 16978120  91720 4906448    0    0     0   564 7372 10706 21  4 57 19  0  0
 5  4      0 16970012  91720 4906388    0    0     0   256 7003 8268 19  4 74  4  0  0
 1  0      0 16973920  91792 4906300    0    0     0  1168 6229 5222 18  3 67 12  0  0
 1  1      0 16998384  91824 4906196    0    0     0   992 6978 7730 19  4 64 13  0  0
 1  2      0 17045352  91868 4906020    0    0     0  1140 8939 13906 19  4 63 13  0  0
 0  2      0 17052788  91896 4905768    0    0     0  1148 5197 7695  8  5 67 21  0  0
 1  0      0 17068432  91960 4907800    0    0     0   888 5146 6883  5  3 76 16  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 17061476  92016 4907756    0    0     0   892 5311 7445  3  3 84 10  0  0
 1  0      0 17082980  92076 4905632    0    0     0   900 4298 6006  2  3 85 10  0  0
 0  1      0 17088060  92148 4905520    0    0     0  1024 5593 9063  3  3 83 10  0  0
 3  1      0 17092536  92188 4907404    0    0     0  1308 5428 7824  6  5 79 10  0  0
